timestamp,scrapeid,type,rank,title,source,publishedDate,timeSince,description,url,,,,,,,,
5/15/2018 10:04,0,Top Trends,5,Rolling Stones star Keith Richards says America…,Daily Mirror,None,None,None,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.mirror.co.uk%2Fnews%2Fpolitics%2Fkeith-richards-says-last-time-12538273&h=ATNotXKzuwtnMhy2eA_NzxxSmH5WQ6NYMwwawrzWfQlTH-4jlBqtbJF-Q62fHiTD9uj9iS9hPRPs5xGQGkskco2pzzlGiceLtalUUg,,,,,,,,
5/15/2018 10:04,0,Top Trends,5,"Boy, 5, helped by 70 officers as he returns to school…",Daily Mirror,None,None,None,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.mirror.co.uk%2Fnews%2Fus-news%2Fboy-5-escorted-70-officers-12538106&h=ATPYfLhNfSUzHzRE7so4fJUu_nSH4akr-TCZthY5BC8VvAuMH3CxCwxd3J9OoS7XcTBl_3ARrfJI6o9ZB7_isyujkhHlQ0v7tHduH9AxAg,,,,,,,,
5/15/2018 10:04,0,Top Trends,10,Israelis kill more than 50 Palestinians in Gaza…,MSN,None,None,None,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.msn.com%2Fen-gb%2Fnews%2Fworld%2Fisraelis-kill-more-than-50-palestinians-in-gaza-protests-health-officials-say%2Far-AAxhV7r&h=ATOCUhVpb1n-HX63_0QGriowvExtsiLV_JPn5GfLuWtPwTVIUp,,,,,,,,
5/15/2018 10:04,0,Top Trends,6,"Windshield Shatters on Plane in China, Pulling…",The New York Times,None,None,None,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.nytimes.com%2F2018%2F05%2F15%2Fworld%2Fasia%2Fsichuan-airlines-pilot-window.html&h=ATNAl4KDanWJHqap8jxt6_4YcBSEZCIVgf-svZvqxieSeHbB0LSbtk6-iH-CfWjpYU0ZapKWL8wYC28hdnyVhVSd8rTa9,,,,,,,,
5/15/2018 10:04,0,Top Trends,4,Microsoft's Surface Hub 2 is a Teams-powered giant…,PCWorld,None,None,None,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.pcworld.com%2Farticle%2F3272833%2Fvideos%2Fwhat-is-microsoft-surface-hub-2.html&h=ATPvYfxRMboeI5IzynQ1zLfakJNLM_YjKrVi3unWqBJA3UFMFQJehTSlRf37Xd71kxciCQbvRtGjYjy-rRt6knx47FiGei,,,,,,,,
5/15/2018 10:04,0,Top Trends,5,Here’s how much of their own money teachers are…,Portland Press Herald,None,None,None,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.pressherald.com%2F2018%2F05%2F15%2Fheres-how-much-money-teachers-are-shelling-out-for-school-supplies%2F&h=ATP3q_K5bSQkH0Lu2fBedNUODisE5OhZYET_03HSMV7SKnHwnkkpc4sdziDxfMimsHYmB,,,,,,,,
5/15/2018 10:04,0,Top Trends,8,"Steve Schmidt: Trump Has Blood On His Hands"" For…""",RealClearPolitics,None,None,None,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.realclearpolitics.com%2Fvideo%2F2018%2F05%2F15%2Fsteve_schmidt_trump_has_blood_on_his_hands_for_jerusalem_embassy_trying_to_stave_off_midterm_loss.html&h=ATNaGH1B3JSBzHVk-GmExQ,,,,,,,,
5/15/2018 10:04,0,Top Trends,6,Facebook has disabled almost 1.3 billion fake…,Recode,None,None,None,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.recode.net%2F2018%2F5%2F15%2F17349790%2Ffacebook-mark-zuckerberg-fake-accounts-content-policy-update&h=ATN-DyQIAtnXtrUUVavcQcwhhOXMwXQ7XoVVIMliIF6Hntg9CFdQeIfkRX9Zv06-Pz15lkFOO,,,,,,,,
5/15/2018 10:04,0,Top Trends,10,Sichuan Airlines pilot was,Reuters,None,None,None,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.reuters.com%2Farticle%2Fuk-china-airplane%2Fsichuan-airlines-pilot-was-sucked-halfway-out-of-window-captain-says-idUKKCN1IG09W&h=ATNXKl_hA0c-hfmQELIWT0D6zN7q0xwOdxc_d8YDnXBQh6A,,,,,,,,
5/15/2018 10:04,0,Top Trends,8,Facebook says posts with graphic violence rose in…,Reuters,None,None,None,https://l.facebook.com/l.php?u=https%3A%2F%2Fwww.reuters.com%2Farticle%2Fus-facebook-censorship%2Ffacebook-says-posts-with-graphic-violence-rose-in-early-2018-idUSKCN1IG23M&h=ATO0QCC3cfyxoWxNiqy2tohROZZvjMbBrSFTnE-EKS9uW-idfS,,,,,,,,
