type,title,description,source,uniquelink,rank,scrapeid,timestamp
Top Trends,Jaylen Brown,Jaylen Brown Doubtful for Game 1 vs. 76ers with Hamstring…,bleacherreport.com,https://www.facebook.com/topic/Jaylen-Brown/623771767755199?source=whfrt&position=1&trqid=6550041047614305765&impressionguid=0aLkzf2R38cbbcFP9,1,11,Sun Apr 29 20:04:42 2018
Top Trends,Amber Rudd,Amber Rudd resigns as home secretary after Windrush scandal,msn.com,https://www.facebook.com/topic/Amber-Rudd/104059812963303?source=whfrt&position=2&trqid=6550041047614305765&impressionguid=0aLkzf2R38cbbcFP9,2,11,Sun Apr 29 20:04:42 2018
Top Trends,"Tijuana, Mexico",Migrant Caravan Prepares to Cross Border to Seek Asylum,nbclosangeles.com,https://www.facebook.com/topic/Tijuana-Mexico/111939165490631?source=whfrt&position=3&trqid=6550041047614305765&impressionguid=0aLkzf2R38cbbcFP9,3,11,Sun Apr 29 20:04:42 2018
Top Trends,T-Mobile,"T-Mobile, Sprint say $26 billion deal would give U.S. tech lead over China",msn.com,https://www.facebook.com/topic/T-Mobile/1518904931664235?source=whrt&position=4&trqid=6550041060706246929&impressionguid=0aLkzf2R38cbbcFP9,4,11,Sun Apr 29 20:04:42 2018
Top Trends,NRA,Parkland survivor calls out NRA for banning guns at convention,thehill.com,https://www.facebook.com/topic/NRA/103798466325715?source=whrt&position=5&trqid=6550041060706246929&impressionguid=0aLkzf2R38cbbcFP9,5,11,Sun Apr 29 20:04:42 2018
Top Trends,Avengers: Infinity War,'Avengers: Infinity War' blows up the box office: Biggest opening weekend ever,usatoday.com,https://www.facebook.com/topic/Avengers-Infinity-War/105641422804046?source=whrt&position=6&trqid=6550041060706246929&impressionguid=0aLkzf2R38cbbcFP9,6,11,Sun Apr 29 20:04:42 2018
Top Trends,Iran Nuclear Deal Framework,"Britain, France and Germany agree on support for Iran nuclear deal",reuters.com,https://www.facebook.com/topic/Iran-Nuclear-Deal-Framework/517308968408349?source=whrt&position=7&trqid=6550041060706246929&impressionguid=0aLkzf2R38cbbcFP9,7,11,Sun Apr 29 20:04:42 2018
Top Trends,"Colleton County, South Carolina","Bus carrying high school chorus team crashes in South Carolina, injuring 17",cbsnews.com,https://www.facebook.com/topic/Colleton-County-South-Carolina/105584392808987?source=whrt&position=8&trqid=6550041060706246929&impressionguid=0aLkzf2R38cbbcFP9,8,11,Sun Apr 29 20:04:42 2018
Top Trends,AMP Limited,"AMP chairwoman, legal counsel exit in wake of misconduct scandal",reuters.com,https://www.facebook.com/topic/AMP-Limited/108624169161570?source=whrt&position=9&trqid=6550041060706246929&impressionguid=0aLkzf2R38cbbcFP9,9,11,Sun Apr 29 20:04:42 2018
Top Trends,"Williams, Arizona","Missing, endangered 4-year-old visiting Arizona found",fox13now.com,https://www.facebook.com/topic/Williams-Arizona/108379769183746?source=whrt&position=10&trqid=6550041060706246929&impressionguid=0aLkzf2R38cbbcFP9,10,11,Sun Apr 29 20:04:42 2018
Politics,Amber Rudd,Amber Rudd resigns as home secretary after Windrush scandal,msn.com,https://www.facebook.com/topic/Amber-Rudd/104059812963303?source=whfrt&position=1001&trqid=6550041056198338349&impressionguid=0GclEa46zBS4Dsmv4,1,11,Sun Apr 29 20:08:51 2018
Politics,"Tijuana, Mexico",Migrant Caravan Prepares to Cross Border to Seek Asylum,nbclosangeles.com,https://www.facebook.com/topic/Tijuana-Mexico/111939165490631?source=whfrt&position=1002&trqid=6550041056198338349&impressionguid=0GclEa46zBS4Dsmv4,2,11,Sun Apr 29 20:08:51 2018
Politics,NRA,Parkland survivor calls out NRA for banning guns at convention,thehill.com,https://www.facebook.com/topic/NRA/103798466325715?source=whfrt&position=1003&trqid=6550041056198338349&impressionguid=0GclEa46zBS4Dsmv4,3,11,Sun Apr 29 20:08:51 2018
Politics,Iran Nuclear Deal Framework,"Britain, France and Germany agree on support for Iran nuclear deal",reuters.com,https://www.facebook.com/topic/Iran-Nuclear-Deal-Framework/517308968408349?source=whfrt&position=1004&trqid=6550041056198338349&impressionguid=0GclEa46zBS4Dsmv4,4,11,Sun Apr 29 20:08:51 2018
Politics,White House Correspondents' Association,Michelle Wolf Scorches White House Correspondents Dinner,deadline.com,https://www.facebook.com/topic/White-House-Correspondents-Association/1728990370682584?source=whfrt&position=1005&trqid=6550041056198338349&impressionguid=0GclEa46zBS4Dsmv4,5,11,Sun Apr 29 20:08:51 2018
Politics,Rodrigo Duterte,Duterte to Permanently Ban Sending Workers to Kuwait,bloomberg.com,https://www.facebook.com/topic/Rodrigo-Duterte/103692093003531?source=whfrt&position=1006&trqid=6550041056198338349&impressionguid=0GclEa46zBS4Dsmv4,6,11,Sun Apr 29 20:08:51 2018
Politics,"Hama, Syria",Explosions heard at Syrian military base,israelnationalnews.com,https://www.facebook.com/topic/Hama-Syria/235536399794185?source=whfrt&position=1007&trqid=6550041056198338349&impressionguid=0GclEa46zBS4Dsmv4,7,11,Sun Apr 29 20:08:51 2018
Politics,Alfie Evans Case,Alfie Evans: British toddler at centre of legal battle dies,aljazeera.com,https://www.facebook.com/topic/Alfie-Evans-Case/105653082800923?source=whfrt&position=1008&trqid=6550041056198338349&impressionguid=0GclEa46zBS4Dsmv4,8,11,Sun Apr 29 20:08:51 2018
Politics,Narendra Modi,"PM Modi Announces Swachh Bharat Summer Internship, Prizes For…",msn.com,https://www.facebook.com/topic/Narendra-Modi/338636539641148?source=whfrt&position=1009&trqid=6550041056198338349&impressionguid=0GclEa46zBS4Dsmv4,9,11,Sun Apr 29 20:08:51 2018
Politics,UN Security Council,Rohingya demand justice as UN delegation visits…,aljazeera.com,https://www.facebook.com/topic/UN-Security-Council/107047302663768?source=whfrt&position=1010&trqid=6550041056198338349&impressionguid=0GclEa46zBS4Dsmv4,10,11,Sun Apr 29 20:08:51 2018
Science and Technology,T-Mobile,"T-Mobile, Sprint say $26 billion deal would give U.S. tech lead over China",msn.com,https://www.facebook.com/topic/T-Mobile/1518904931664235?source=whfrt&position=3001&trqid=6550041060538723895&impressionguid=0sfn5X6zWDKq2x5TR,1,11,Sun Apr 29 20:12:57 2018
Science and Technology,Blue Origin,Video: Blue Origin flies New Shepard rocket for eighth time – Spaceflight Now,spaceflightnow.com,https://www.facebook.com/topic/Blue-Origin/143668822313725?source=whfrt&position=3002&trqid=6550041060538723895&impressionguid=0sfn5X6zWDKq2x5TR,2,11,Sun Apr 29 20:12:57 2018
Science and Technology,"Coconino County, Arizona",Tinder Fire: Evacuations underway as fire crews prepare for windy day,azcentral.com,https://www.facebook.com/topic/Coconino-County-Arizona/126223167420845?source=whfrt&position=3003&trqid=6550041060538723895&impressionguid=0sfn5X6zWDKq2x5TR,3,11,Sun Apr 29 20:12:57 2018
Science and Technology,Narendra Modi,"PM Modi Announces Swachh Bharat Summer Internship, Prizes For Performers",msn.com,https://www.facebook.com/topic/Narendra-Modi/338636539641148?source=whfrt&position=3004&trqid=6550041060538723895&impressionguid=0sfn5X6zWDKq2x5TR,4,11,Sun Apr 29 20:12:57 2018
Science and Technology,Steamboat Geyser,"A Yellowstone geyser has experienced unusual eruptions lately, and scientists can't explain why",sfgate.com,https://www.facebook.com/topic/Steamboat-Geyser/112577358754328?source=whfrt&position=3005&trqid=6550041060538723895&impressionguid=0sfn5X6zWDKq2x5TR,5,11,Sun Apr 29 20:12:57 2018
Science and Technology,"Hemel Hempstead, England",'Autopilot driver' who sat in passenger seat banned,msn.com,https://www.facebook.com/topic/Hemel-Hempstead-England/106451282725734?source=whfrt&position=3006&trqid=6550041060538723895&impressionguid=0sfn5X6zWDKq2x5TR,6,11,Sun Apr 29 20:12:57 2018
Science and Technology,Toronto Stock Exchange,TSX to reopen Monday after 'hardware failure' causes outage Friday,ctvnews.ca,https://www.facebook.com/topic/Toronto-Stock-Exchange/113701108644347?source=whfrt&position=3007&trqid=6550041060538723895&impressionguid=0sfn5X6zWDKq2x5TR,7,11,Sun Apr 29 20:12:57 2018
Science and Technology,"Chiang Mai, Thailand",Thai environment protesters in rare rally,bbc.com,https://www.facebook.com/topic/Chiang-Mai-Thailand/108787585811377?source=whfrt&position=3008&trqid=6550041060538723895&impressionguid=0sfn5X6zWDKq2x5TR,8,11,Sun Apr 29 20:12:57 2018
Science and Technology,Great Barrier Reef,Australia Pledges Millions of Dollars in Bid to Rescue Great Barrier Reef,nytimes.com,https://www.facebook.com/topic/Great-Barrier-Reef/110941495593471?source=whfrt&position=3009&trqid=6550041060538723895&impressionguid=0sfn5X6zWDKq2x5TR,9,11,Sun Apr 29 20:12:57 2018
Science and Technology,European Space Agency,Space Photos of the Week: ESA's Gaia Tallies Up Our Milky Way,wired.com,https://www.facebook.com/topic/European-Space-Agency/109704005715603?source=whfrt&position=3010&trqid=6550041060538723895&impressionguid=0sfn5X6zWDKq2x5TR,10,11,Sun Apr 29 20:12:57 2018
Sports,Jaylen Brown,Jaylen Brown Doubtful for Game 1 vs. 76ers with Hamstring Injury,bleacherreport.com,https://www.facebook.com/topic/Jaylen-Brown/623771767755199?source=whfrt&position=4001&trqid=6550041060694015570&impressionguid=0nbQw7qYor2HGDtmT,1,11,Sun Apr 29 20:16:57 2018
Sports,Deportivo de La Coruña vs. Barcelona,"Deportivo vs Barcelona, LIVE: All the latest La Liga action",dailymail.co.uk,https://www.facebook.com/topic/Deportivo-de-La-Coru%C3%B1a-vs-Barcelona/104126576290438?source=whfrt&position=4002&trqid=6550041060694015570&impressionguid=0nbQw7qYor2HGDtmT,2,11,Sun Apr 29 20:16:57 2018
Sports,Lewis Hamilton,Lewis Hamilton wins Azerbaijan Grand Prix after Red Bulls crash,bbc.com,https://www.facebook.com/topic/Lewis-Hamilton/819073424890091?source=whfrt&position=4003&trqid=6550041060694015570&impressionguid=0nbQw7qYor2HGDtmT,3,11,Sun Apr 29 20:16:57 2018
Sports,Winnipeg Jets vs. Nashville Predators,"Winnipeg Jets 4, Nashville Predators 1 Game 1 highlights",nbcsports.com,https://www.facebook.com/topic/Winnipeg-Jets-vs-Nashville-Predators/111985598817699?source=whfrt&position=4004&trqid=6550041060694015570&impressionguid=0nbQw7qYor2HGDtmT,4,11,Sun Apr 29 20:16:57 2018
Sports,Zurich Classic of New Orleans,Horschel and Piercy claim New Orleans title,reuters.com,https://www.facebook.com/topic/Zurich-Classic-of-New-Orleans/144170275598685?source=whfrt&position=4005&trqid=6550041060694015570&impressionguid=0nbQw7qYor2HGDtmT,5,11,Sun Apr 29 20:16:57 2018
Sports,Ellis Short,Sunderland sold by Ellis Short as Chris Coleman is sacked,theguardian.com,https://www.facebook.com/topic/Ellis-Short/139496116078775?source=whfrt&position=4006&trqid=6550041060694015570&impressionguid=0nbQw7qYor2HGDtmT,6,11,Sun Apr 29 20:16:57 2018
Sports,Jason Witten,Report: Jason Witten Received Offer from 2nd Network; Cowboys Hopeful He Plays,bleacherreport.com,https://www.facebook.com/topic/Jason-Witten/106221846076820?source=whfrt&position=4007&trqid=6550041060694015570&impressionguid=0nbQw7qYor2HGDtmT,7,11,Sun Apr 29 20:16:57 2018
Sports,Celtic vs. Rangers,Celtic seal Scottish Premiership title with 5-0 rampage over Rangers,theguardian.com,https://www.facebook.com/topic/Celtic-vs-Rangers/107762779253065?source=whfrt&position=4008&trqid=6550041060694015570&impressionguid=0nbQw7qYor2HGDtmT,8,11,Sun Apr 29 20:16:57 2018
Sports,Saquon Barkley,"Saquon Barkley back in New York to make parents, Giants proud",msn.com,https://www.facebook.com/topic/Saquon-Barkley/270583873076987?source=whfrt&position=4009&trqid=6550041060694015570&impressionguid=0nbQw7qYor2HGDtmT,9,11,Sun Apr 29 20:16:57 2018
Sports,Rafael Nadal,Rafael Nadal Beats Stefanos Tsitsipas to Win 2018 Barcelona Open Banc Sabadell,bleacherreport.com,https://www.facebook.com/topic/Rafael-Nadal/109329255753217?source=whfrt&position=4010&trqid=6550041060694015570&impressionguid=0nbQw7qYor2HGDtmT,10,11,Sun Apr 29 20:16:57 2018
Entertainment,Avengers: Infinity War,'Avengers: Infinity War' blows up the box office: Biggest opening…,usatoday.com,https://www.facebook.com/topic/Avengers-Infinity-War/105641422804046?source=whfrt&position=5001&trqid=6550041060630472642&impressionguid=0VBPnfOk28EGtpPz6,1,11,Sun Apr 29 20:21:07 2018
Entertainment,Larry Harvey,"Thank You for Burning Man, Larry Harvey",thedailybeast.com,https://www.facebook.com/topic/Larry-Harvey/109240229101530?source=whfrt&position=5002&trqid=6550041060630472642&impressionguid=0VBPnfOk28EGtpPz6,2,11,Sun Apr 29 20:21:07 2018
Entertainment,Willie Nelson,"Happy 85th birthday, Willie Nelson! You're always on our minds",usatoday.com,https://www.facebook.com/topic/Willie-Nelson/107598095936100?source=whfrt&position=5003&trqid=6550041060630472642&impressionguid=0VBPnfOk28EGtpPz6,3,11,Sun Apr 29 20:21:07 2018
Entertainment,Joy-Ann Reid,Joy Reid's Defenders Praise Her Apology — But Ignore Her…,huffingtonpost.com,https://www.facebook.com/topic/Joy-Ann-Reid/759373050748898?source=whfrt&position=5004&trqid=6550041060630472642&impressionguid=0VBPnfOk28EGtpPz6,4,11,Sun Apr 29 20:21:07 2018
Entertainment,Katy Perry,Katy Perry and Orlando Bloom meet Pope Francis,sg.style.yahoo.com,https://www.facebook.com/topic/Katy-Perry/107426295953579?source=whfrt&position=5005&trqid=6550041060630472642&impressionguid=0VBPnfOk28EGtpPz6,5,11,Sun Apr 29 20:21:07 2018
Entertainment,Michael Anderson,"'Logan's Run,' 'Dam Busters' director Michael Anderson dead at 98",foxnews.com,https://www.facebook.com/topic/Michael-Anderson/103751676330679?source=whfrt&position=5006&trqid=6550041060630472642&impressionguid=0VBPnfOk28EGtpPz6,6,11,Sun Apr 29 20:21:07 2018
Entertainment,Meek Mill,Meek Mill speaks out following release from prison,nbcnews.com,https://www.facebook.com/topic/Meek-Mill/310611055635371?source=whfrt&position=5007&trqid=6550041060630472642&impressionguid=0VBPnfOk28EGtpPz6,7,11,Sun Apr 29 20:21:07 2018
Entertainment,Étienne Terrus,Art gallery discovers more than half of its paintings are fake,msn.com,https://www.facebook.com/topic/%C3%89tienne-Terrus/103726159665731?source=whfrt&position=5008&trqid=6550041060630472642&impressionguid=0VBPnfOk28EGtpPz6,8,11,Sun Apr 29 20:21:07 2018
Top Trends,NRA,Parkland survivor calls out NRA for banning guns at convention,thehill.com,https://www.facebook.com/topic/NRA/103798466325715?source=whfrt&position=1&trqid=6550054181793577311&impressionguid=0ug8hR05DTdXX6RhQ,1,12,Sun Apr 29 20:55:39 2018
Top Trends,Amber Rudd,Amber Rudd resigns as home secretary after Windrush scandal,msn.com,https://www.facebook.com/topic/Amber-Rudd/104059812963303?source=whfrt&position=2&trqid=6550054181793577311&impressionguid=0ug8hR05DTdXX6RhQ,2,12,Sun Apr 29 20:55:39 2018
Top Trends,"Tijuana, Mexico",Migrant Caravan Prepares to Cross Border to Seek Asylum,nbclosangeles.com,https://www.facebook.com/topic/Tijuana-Mexico/111939165490631?source=whfrt&position=3&trqid=6550054181793577311&impressionguid=0ug8hR05DTdXX6RhQ,3,12,Sun Apr 29 20:55:39 2018
Top Trends,Jaylen Brown,Jaylen Brown Doubtful for Game 1 vs. 76ers with Hamstring…,bleacherreport.com,https://www.facebook.com/topic/Jaylen-Brown/623771767755199?source=whrt&position=4&trqid=6550054190287003048&impressionguid=0ug8hR05DTdXX6RhQ,4,12,Sun Apr 29 20:55:39 2018
Top Trends,T-Mobile,"T-Mobile, Sprint say $26 billion deal would give U.S. tech lead over China",msn.com,https://www.facebook.com/topic/T-Mobile/1518904931664235?source=whrt&position=5&trqid=6550054190287003048&impressionguid=0ug8hR05DTdXX6RhQ,5,12,Sun Apr 29 20:55:39 2018
Top Trends,Iran Nuclear Deal Framework,"Britain, France and Germany agree on support for Iran nuclear deal",reuters.com,https://www.facebook.com/topic/Iran-Nuclear-Deal-Framework/517308968408349?source=whrt&position=6&trqid=6550054190287003048&impressionguid=0ug8hR05DTdXX6RhQ,6,12,Sun Apr 29 20:55:39 2018
Top Trends,White House Correspondents' Association,Michelle Wolf Scorches White House Correspondents Dinner,deadline.com,https://www.facebook.com/topic/White-House-Correspondents-Association/1728990370682584?source=whrt&position=7&trqid=6550054190287003048&impressionguid=0ug8hR05DTdXX6RhQ,7,12,Sun Apr 29 20:55:39 2018
Top Trends,Avengers: Infinity War,'Avengers: Infinity War' blows up the box office: Biggest opening…,usatoday.com,https://www.facebook.com/topic/Avengers-Infinity-War/105641422804046?source=whrt&position=8&trqid=6550054190287003048&impressionguid=0ug8hR05DTdXX6RhQ,8,12,Sun Apr 29 20:55:39 2018
Top Trends,"Colleton County, South Carolina","Bus carrying high school chorus team crashes in South Carolina,…",cbsnews.com,https://www.facebook.com/topic/Colleton-County-South-Carolina/105584392808987?source=whrt&position=9&trqid=6550054190287003048&impressionguid=0ug8hR05DTdXX6RhQ,9,12,Sun Apr 29 20:55:39 2018
Top Trends,AMP Limited,"AMP chairwoman, legal counsel exit in wake of misconduct scandal",reuters.com,https://www.facebook.com/topic/AMP-Limited/108624169161570?source=whrt&position=10&trqid=6550054190287003048&impressionguid=0ug8hR05DTdXX6RhQ,10,12,Sun Apr 29 20:55:39 2018
Politics,NRA,Parkland survivor calls out NRA for banning guns at convention,thehill.com,https://www.facebook.com/topic/NRA/103798466325715?source=whfrt&position=1001&trqid=6550054190218281076&impressionguid=0Mn9cIe4MycNKcjr8,1,12,Sun Apr 29 21:00:07 2018
Politics,Amber Rudd,Amber Rudd resigns as home secretary after Windrush scandal,msn.com,https://www.facebook.com/topic/Amber-Rudd/104059812963303?source=whfrt&position=1002&trqid=6550054190218281076&impressionguid=0Mn9cIe4MycNKcjr8,2,12,Sun Apr 29 21:00:07 2018
Politics,"Tijuana, Mexico",Migrant Caravan Prepares to Cross Border to Seek Asylum,nbclosangeles.com,https://www.facebook.com/topic/Tijuana-Mexico/111939165490631?source=whfrt&position=1003&trqid=6550054190218281076&impressionguid=0Mn9cIe4MycNKcjr8,3,12,Sun Apr 29 21:00:07 2018
Politics,Iran Nuclear Deal Framework,"Britain, France and Germany agree on support for Iran nuclear deal",reuters.com,https://www.facebook.com/topic/Iran-Nuclear-Deal-Framework/517308968408349?source=whfrt&position=1004&trqid=6550054190218281076&impressionguid=0Mn9cIe4MycNKcjr8,4,12,Sun Apr 29 21:00:07 2018
Politics,White House Correspondents' Association,Michelle Wolf Scorches White House Correspondents Dinner,deadline.com,https://www.facebook.com/topic/White-House-Correspondents-Association/1728990370682584?source=whfrt&position=1005&trqid=6550054190218281076&impressionguid=0Mn9cIe4MycNKcjr8,5,12,Sun Apr 29 21:00:07 2018
Politics,Rodrigo Duterte,Duterte to Permanently Ban Sending Workers to Kuwait,bloomberg.com,https://www.facebook.com/topic/Rodrigo-Duterte/103692093003531?source=whfrt&position=1006&trqid=6550054190218281076&impressionguid=0Mn9cIe4MycNKcjr8,6,12,Sun Apr 29 21:00:07 2018
Politics,Arizona,Deal reached in Arizona after teachers' walkout; Colorado teachers…,yahoo.com,https://www.facebook.com/topic/Arizona/108296539194138?source=whfrt&position=1007&trqid=6550054190218281076&impressionguid=0Mn9cIe4MycNKcjr8,7,12,Sun Apr 29 21:00:07 2018
Politics,"Hama, Syria",Explosions heard at Syrian military base,israelnationalnews.com,https://www.facebook.com/topic/Hama-Syria/235536399794185?source=whfrt&position=1008&trqid=6550054190218281076&impressionguid=0Mn9cIe4MycNKcjr8,8,12,Sun Apr 29 21:00:07 2018
Politics,Alfie Evans Case,Alfie Evans: British toddler at centre of legal battle dies,aljazeera.com,https://www.facebook.com/topic/Alfie-Evans-Case/105653082800923?source=whfrt&position=1009&trqid=6550054190218281076&impressionguid=0Mn9cIe4MycNKcjr8,9,12,Sun Apr 29 21:00:07 2018
Politics,Narendra Modi,"PM Modi Announces Swachh Bharat Summer Internship, Prizes For…",msn.com,https://www.facebook.com/topic/Narendra-Modi/338636539641148?source=whfrt&position=1010&trqid=6550054190218281076&impressionguid=0Mn9cIe4MycNKcjr8,10,12,Sun Apr 29 21:00:07 2018
Science and Technology,T-Mobile,"T-Mobile, Sprint say $26 billion deal would give U.S. tech lead over China",msn.com,https://www.facebook.com/topic/T-Mobile/1518904931664235?source=whfrt&position=3001&trqid=6550054194577281181&impressionguid=0EiLyL8sB2jhH8haK,1,12,Sun Apr 29 21:04:23 2018
Science and Technology,Blue Origin,Video: Blue Origin flies New Shepard rocket for eighth time – Spaceflight Now,spaceflightnow.com,https://www.facebook.com/topic/Blue-Origin/143668822313725?source=whfrt&position=3002&trqid=6550054194577281181&impressionguid=0EiLyL8sB2jhH8haK,2,12,Sun Apr 29 21:04:23 2018
Science and Technology,Steamboat Geyser,"A Yellowstone geyser has experienced unusual eruptions lately, and scientists can't explain why",sfgate.com,https://www.facebook.com/topic/Steamboat-Geyser/112577358754328?source=whfrt&position=3003&trqid=6550054194577281181&impressionguid=0EiLyL8sB2jhH8haK,3,12,Sun Apr 29 21:04:23 2018
Science and Technology,"Coconino County, Arizona",Tinder Fire: Evacuations underway as fire crews prepare for windy day,azcentral.com,https://www.facebook.com/topic/Coconino-County-Arizona/126223167420845?source=whfrt&position=3004&trqid=6550054194577281181&impressionguid=0EiLyL8sB2jhH8haK,4,12,Sun Apr 29 21:04:23 2018
Science and Technology,Narendra Modi,"PM Modi Announces Swachh Bharat Summer Internship, Prizes For Performers",msn.com,https://www.facebook.com/topic/Narendra-Modi/338636539641148?source=whfrt&position=3005&trqid=6550054194577281181&impressionguid=0EiLyL8sB2jhH8haK,5,12,Sun Apr 29 21:04:23 2018
Science and Technology,"Hemel Hempstead, England",'Autopilot driver' who sat in passenger seat banned,msn.com,https://www.facebook.com/topic/Hemel-Hempstead-England/106451282725734?source=whfrt&position=3006&trqid=6550054194577281181&impressionguid=0EiLyL8sB2jhH8haK,6,12,Sun Apr 29 21:04:23 2018
Science and Technology,"Chiang Mai, Thailand",Thai environment protesters in rare rally,bbc.com,https://www.facebook.com/topic/Chiang-Mai-Thailand/108787585811377?source=whfrt&position=3007&trqid=6550054194577281181&impressionguid=0EiLyL8sB2jhH8haK,7,12,Sun Apr 29 21:04:23 2018
Science and Technology,Great Barrier Reef,Australia Pledges Millions of Dollars in Bid to Rescue Great Barrier Reef,nytimes.com,https://www.facebook.com/topic/Great-Barrier-Reef/110941495593471?source=whfrt&position=3008&trqid=6550054194577281181&impressionguid=0EiLyL8sB2jhH8haK,8,12,Sun Apr 29 21:04:23 2018
Science and Technology,European Space Agency,Space Photos of the Week: ESA's Gaia Tallies Up Our Milky Way,wired.com,https://www.facebook.com/topic/European-Space-Agency/109704005715603?source=whfrt&position=3009&trqid=6550054194577281181&impressionguid=0EiLyL8sB2jhH8haK,9,12,Sun Apr 29 21:04:23 2018
Sports,Jaylen Brown,Jaylen Brown Doubtful for Game 1 vs. 76ers with Hamstring Injury,bleacherreport.com,https://www.facebook.com/topic/Jaylen-Brown/623771767755199?source=whfrt&position=4001&trqid=6550054194496240317&impressionguid=05fcGhU98RZgWsLdc,1,12,Sun Apr 29 21:08:02 2018
Sports,Deportivo de La Coruña vs. Barcelona,"Deportivo vs Barcelona, LIVE: All the latest La Liga action",dailymail.co.uk,https://www.facebook.com/topic/Deportivo-de-La-Coru%C3%B1a-vs-Barcelona/104126576290438?source=whfrt&position=4002&trqid=6550054194496240317&impressionguid=05fcGhU98RZgWsLdc,2,12,Sun Apr 29 21:08:02 2018
Sports,Lewis Hamilton,Lewis Hamilton wins Azerbaijan Grand Prix after Red Bulls crash,bbc.com,https://www.facebook.com/topic/Lewis-Hamilton/819073424890091?source=whfrt&position=4003&trqid=6550054194496240317&impressionguid=05fcGhU98RZgWsLdc,3,12,Sun Apr 29 21:08:02 2018
Sports,Zurich Classic of New Orleans,Horschel's hot putter helps land second New Orleans title,reuters.com,https://www.facebook.com/topic/Zurich-Classic-of-New-Orleans/144170275598685?source=whfrt&position=4004&trqid=6550054194496240317&impressionguid=05fcGhU98RZgWsLdc,4,12,Sun Apr 29 21:08:02 2018
Sports,Ellis Short,Sunderland sold by Ellis Short as Chris Coleman is sacked,theguardian.com,https://www.facebook.com/topic/Ellis-Short/139496116078775?source=whfrt&position=4005&trqid=6550054194496240317&impressionguid=05fcGhU98RZgWsLdc,5,12,Sun Apr 29 21:08:02 2018
Sports,Celtic vs. Rangers,Celtic seal Scottish Premiership title with 5-0 rampage over Rangers,theguardian.com,https://www.facebook.com/topic/Celtic-vs-Rangers/107762779253065?source=whfrt&position=4006&trqid=6550054194496240317&impressionguid=05fcGhU98RZgWsLdc,6,12,Sun Apr 29 21:08:02 2018
Sports,Saquon Barkley,"Saquon Barkley back in New York to make parents, Giants proud",msn.com,https://www.facebook.com/topic/Saquon-Barkley/270583873076987?source=whfrt&position=4007&trqid=6550054194496240317&impressionguid=05fcGhU98RZgWsLdc,7,12,Sun Apr 29 21:08:02 2018
Sports,Rafael Nadal,Rafael Nadal Beats Stefanos Tsitsipas to Win 2018 Barcelona Open Banc Sabadell,bleacherreport.com,https://www.facebook.com/topic/Rafael-Nadal/109329255753217?source=whfrt&position=4008&trqid=6550054194496240317&impressionguid=05fcGhU98RZgWsLdc,8,12,Sun Apr 29 21:08:02 2018
Sports,Jason Witten,Report: Jason Witten Received Offer from 2nd Network; Cowboys Hopeful He Plays,bleacherreport.com,https://www.facebook.com/topic/Jason-Witten/106221846076820?source=whfrt&position=4009&trqid=6550054194496240317&impressionguid=05fcGhU98RZgWsLdc,9,12,Sun Apr 29 21:08:02 2018
Sports,Charles Woodson,Charles Woodson tells Reggie McKenzie his son should retire instead of playing for Chiefs,cbssports.com,https://www.facebook.com/topic/Charles-Woodson/109368372414352?source=whfrt&position=4010&trqid=6550054194496240317&impressionguid=05fcGhU98RZgWsLdc,10,12,Sun Apr 29 21:08:02 2018
Entertainment,Avengers: Infinity War,'Avengers: Infinity War' blows up the box office: Biggest opening…,usatoday.com,https://www.facebook.com/topic/Avengers-Infinity-War/105641422804046?source=whfrt&position=5001&trqid=6550054194645881441&impressionguid=0CIOy4z51JEfvzdUU,1,12,Sun Apr 29 21:12:11 2018
Entertainment,Larry Harvey,"Thank You for Burning Man, Larry Harvey",thedailybeast.com,https://www.facebook.com/topic/Larry-Harvey/109240229101530?source=whfrt&position=5002&trqid=6550054194645881441&impressionguid=0CIOy4z51JEfvzdUU,2,12,Sun Apr 29 21:12:11 2018
Entertainment,Willie Nelson,"Happy 85th birthday, Willie Nelson! You're always on our minds",usatoday.com,https://www.facebook.com/topic/Willie-Nelson/107598095936100?source=whfrt&position=5003&trqid=6550054194645881441&impressionguid=0CIOy4z51JEfvzdUU,3,12,Sun Apr 29 21:12:11 2018
Entertainment,Joy-Ann Reid,Joy Reid's Defenders Praise Her Apology — But Ignore Her…,huffingtonpost.com,https://www.facebook.com/topic/Joy-Ann-Reid/759373050748898?source=whfrt&position=5004&trqid=6550054194645881441&impressionguid=0CIOy4z51JEfvzdUU,4,12,Sun Apr 29 21:12:11 2018
Entertainment,Katy Perry,Katy Perry and Orlando Bloom meet Pope Francis,sg.style.yahoo.com,https://www.facebook.com/topic/Katy-Perry/107426295953579?source=whfrt&position=5005&trqid=6550054194645881441&impressionguid=0CIOy4z51JEfvzdUU,5,12,Sun Apr 29 21:12:11 2018
Entertainment,Michael Anderson,"'Logan's Run,' 'Dam Busters' director Michael Anderson dead at 98",foxnews.com,https://www.facebook.com/topic/Michael-Anderson/103751676330679?source=whfrt&position=5006&trqid=6550054194645881441&impressionguid=0CIOy4z51JEfvzdUU,6,12,Sun Apr 29 21:12:11 2018
