type,title,description,source,uniquelink,rank,scrapeid,timestamp
Entertainment,Fleetwood Mac,Fleetwood Mac Detail New Tour and Talk Life After Lindsey Buckingham,msn.com,https://www.facebook.com/topic/Fleetwood-Mac/109427042409268?source=whfrt&position=5010&trqid=6548681080692637087&impressionguid=0JBa5PJLHzJlpTnQv,10,5,Thu Apr 26 04:10:13 2018
Top Trends,Emmanuel Macron,Macron thinks Trump will pull out of Iran deal,cnn.com,https://www.facebook.com/topic/Emmanuel-Macron/320324344811900?source=whfrt&position=1&trqid=6548683644654999942&impressionguid=01TjnCzkqVTgL4Dqg,1,6,Thu Apr 26 04:17:16 2018
Top Trends,Ben Carson,HUD Floats a Plan Intended to Reduce Dependence on Housing…,nytimes.com,https://www.facebook.com/topic/Ben-Carson/107825632579338?source=whfrt&position=2&trqid=6548683644654999942&impressionguid=01TjnCzkqVTgL4Dqg,2,6,Thu Apr 26 04:17:16 2018
Top Trends,Ford Motor Company,"Ford announces $1.7B quarterly profit, deep cuts to car lineup",freep.com,https://www.facebook.com/topic/Ford-Motor-Company/109378242415264?source=whfrt&position=3&trqid=6548683644654999942&impressionguid=01TjnCzkqVTgL4Dqg,3,6,Thu Apr 26 04:17:16 2018
Top Trends,Indiana Pacers vs. Cleveland Cavaliers,LeBron James Nails Buzzer-Beater to Stun Pacers in Game 5,bleacherreport.com,https://www.facebook.com/topic/Indiana-Pacers-vs-Cleveland-Cavaliers/103781356327286?source=whrt&position=4&trqid=6548683653377693752&impressionguid=01TjnCzkqVTgL4Dqg,4,6,Thu Apr 26 04:17:16 2018
Top Trends,Ronny Jackson,Report details new allegations against Ronny Jackson,cbsnews.com,https://www.facebook.com/topic/Ronny-Jackson/112957978719119?source=whrt&position=5&trqid=6548683653377693752&impressionguid=01TjnCzkqVTgL4Dqg,5,6,Thu Apr 26 04:17:16 2018
Top Trends,Narendra Modi,"India, China to court each other at informal summit in bid to...",reuters.com,https://www.facebook.com/topic/Narendra-Modi/107403909282317?source=whrt&position=6&trqid=6548683653377693752&impressionguid=01TjnCzkqVTgL4Dqg,6,6,Thu Apr 26 04:17:16 2018
Top Trends,Michael Cohen,Michael Cohen to Take Fifth Amendment in Stormy Daniels Lawsuit,nytimes.com,https://www.facebook.com/topic/Michael-Cohen/110797148971088?source=whrt&position=7&trqid=6548683653377693752&impressionguid=01TjnCzkqVTgL4Dqg,7,6,Thu Apr 26 04:17:16 2018
Top Trends,Punggye-ri Nuclear Test Site,N Korea nuclear test site 'collapsed',bbc.com,https://www.facebook.com/topic/Punggye-ri-Nuclear-Test-Site/104103069627496?source=whrt&position=8&trqid=6548683653377693752&impressionguid=01TjnCzkqVTgL4Dqg,8,6,Thu Apr 26 04:17:16 2018
Top Trends,George H.W. Bush,"Former President Bush out of intensive care, making progress",msn.com,https://www.facebook.com/topic/George-HW-Bush/112502138762388?source=whrt&position=9&trqid=6548683653377693752&impressionguid=01TjnCzkqVTgL4Dqg,9,6,Thu Apr 26 04:17:16 2018
Top Trends,Golden State Killer,Golden State Killer case: Ex-cop Joseph James DeAngelo arrested,cbsnews.com,https://www.facebook.com/topic/Golden-State-Killer/109513509075288?source=whrt&position=10&trqid=6548683653377693752&impressionguid=01TjnCzkqVTgL4Dqg,10,6,Thu Apr 26 04:17:16 2018
Politics,Emmanuel Macron,Macron thinks Trump will pull out of Iran deal,cnn.com,https://www.facebook.com/topic/Emmanuel-Macron/320324344811900?source=whfrt&position=1001&trqid=6548683653355683974&impressionguid=0WGVurpmYiWGXj3Uw,1,6,Thu Apr 26 04:18:01 2018
Politics,Ben Carson,HUD Floats a Plan Intended to Reduce Dependence on Housing Assistance,nytimes.com,https://www.facebook.com/topic/Ben-Carson/107825632579338?source=whfrt&position=1002&trqid=6548683653355683974&impressionguid=0WGVurpmYiWGXj3Uw,2,6,Thu Apr 26 04:18:01 2018
Politics,Ronny Jackson,Report details new allegations against Ronny Jackson,cbsnews.com,https://www.facebook.com/topic/Ronny-Jackson/112957978719119?source=whfrt&position=1003&trqid=6548683653355683974&impressionguid=0WGVurpmYiWGXj3Uw,3,6,Thu Apr 26 04:18:01 2018
Politics,Narendra Modi,"India, China to court each other at informal summit in bid to...",reuters.com,https://www.facebook.com/topic/Narendra-Modi/107403909282317?source=whfrt&position=1004&trqid=6548683653355683974&impressionguid=0WGVurpmYiWGXj3Uw,4,6,Thu Apr 26 04:18:01 2018
Politics,Michael Cohen,Michael Cohen to Take Fifth Amendment in Stormy Daniels Lawsuit,nytimes.com,https://www.facebook.com/topic/Michael-Cohen/110797148971088?source=whfrt&position=1005&trqid=6548683653355683974&impressionguid=0WGVurpmYiWGXj3Uw,5,6,Thu Apr 26 04:18:01 2018
Politics,Punggye-ri Nuclear Test Site,N Korea nuclear test site 'collapsed',bbc.com,https://www.facebook.com/topic/Punggye-ri-Nuclear-Test-Site/104103069627496?source=whfrt&position=1006&trqid=6548683653355683974&impressionguid=0WGVurpmYiWGXj3Uw,6,6,Thu Apr 26 04:18:01 2018
Politics,George H.W. Bush,"Former President Bush out of intensive care, making progress",msn.com,https://www.facebook.com/topic/George-HW-Bush/112502138762388?source=whfrt&position=1007&trqid=6548683653355683974&impressionguid=0WGVurpmYiWGXj3Uw,7,6,Thu Apr 26 04:18:01 2018
Politics,"Costa da Morte, Spain","For female Trump lookalike, crops mean more than social media fame",chicagotribune.com,https://www.facebook.com/topic/Costa-da-Morte-Spain/115413541807868?source=whfrt&position=1008&trqid=6548683653355683974&impressionguid=0WGVurpmYiWGXj3Uw,8,6,Thu Apr 26 04:18:01 2018
Politics,Sean Spicer,Spicer presides over unveiling of Melania Trump wax figure at Madame Tussauds,msn.com,https://www.facebook.com/topic/Sean-Spicer/1795466980735778?source=whfrt&position=1009&trqid=6548683653355683974&impressionguid=0WGVurpmYiWGXj3Uw,9,6,Thu Apr 26 04:18:01 2018
Politics,Deferred Action for Childhood Arrivals,Judges for the #Resistance,politico.com,https://www.facebook.com/topic/Deferred-Action-for-Childhood-Arrivals/533328496682098?source=whfrt&position=1010&trqid=6548683653355683974&impressionguid=0WGVurpmYiWGXj3Uw,10,6,Thu Apr 26 04:18:01 2018
Science and Technology,Facebook,Facebook Escapes Recent Data Privacy Scandals with Big Profit Gain,fortune.com,https://www.facebook.com/topic/Facebook/384442694939148?source=whfrt&position=3001&trqid=6548683653357813417&impressionguid=0ZXMjN8YTZvJevsG4,1,6,Thu Apr 26 04:18:46 2018
Science and Technology,European Space Agency,'Book of the heavens' takes shape,bbc.com,https://www.facebook.com/topic/European-Space-Agency/108163565878249?source=whfrt&position=3002&trqid=6548683653357813417&impressionguid=0ZXMjN8YTZvJevsG4,2,6,Thu Apr 26 04:18:46 2018
Science and Technology,Amazon Alexa,"Alexa, make my kid polite: Echo to get child-friendly update",msn.com,https://www.facebook.com/topic/Amazon-Alexa/950319928316291?source=whfrt&position=3003&trqid=6548683653357813417&impressionguid=0ZXMjN8YTZvJevsG4,3,6,Thu Apr 26 04:18:46 2018
Science and Technology,Google,"Google debuts a standalone to-do app, Google Tasks",social.techcrunch.com,https://www.facebook.com/topic/Google/112145925469595?source=whfrt&position=3004&trqid=6548683653357813417&impressionguid=0ZXMjN8YTZvJevsG4,4,6,Thu Apr 26 04:18:46 2018
Science and Technology,Uranus,Funky Finding: Study Confirms Uranus Smells Really Bad,nbcbayarea.com,https://www.facebook.com/topic/Uranus/109495052409432?source=whfrt&position=3005&trqid=6548683653357813417&impressionguid=0ZXMjN8YTZvJevsG4,5,6,Thu Apr 26 04:18:46 2018
Science and Technology,Harry Potter: Hogwarts Mystery,Harry Potter: Hogwarts Mystery is a dream for the Harry Potter obsessed,polygon.com,https://www.facebook.com/topic/Harry-Potter-Hogwarts-Mystery/103823072990330?source=whfrt&position=3006&trqid=6548683653357813417&impressionguid=0ZXMjN8YTZvJevsG4,6,6,Thu Apr 26 04:18:46 2018
Science and Technology,Tim Cook,"Trump, Apple CEO Cook to talk trade at White House",msn.com,https://www.facebook.com/topic/Tim-Cook/1635650173387567?source=whfrt&position=3007&trqid=6548683653357813417&impressionguid=0ZXMjN8YTZvJevsG4,7,6,Thu Apr 26 04:18:46 2018
Science and Technology,Snapchat,Unskippable six-second video ads are coming to Snapchat - Digiday,digiday.com,https://www.facebook.com/topic/Snapchat/1102754613142562?source=whfrt&position=3008&trqid=6548683653357813417&impressionguid=0ZXMjN8YTZvJevsG4,8,6,Thu Apr 26 04:18:46 2018
Science and Technology,White Sands National Monument,"Giant sloths with wolverine-like claws used to roam America, and humans hunted them",usatoday.com,https://www.facebook.com/topic/White-Sands-National-Monument/110973112266132?source=whfrt&position=3009&trqid=6548683653357813417&impressionguid=0ZXMjN8YTZvJevsG4,9,6,Thu Apr 26 04:18:46 2018
Science and Technology,YouTube Kids,"YouTube Kids, Criticized for Content, Introduces New Parental Controls",nytimes.com,https://www.facebook.com/topic/YouTube-Kids/108502975841652?source=whfrt&position=3010&trqid=6548683653357813417&impressionguid=0ZXMjN8YTZvJevsG4,10,6,Thu Apr 26 04:18:46 2018
Sports,Indiana Pacers vs. Cleveland Cavaliers,LeBron James Nails Buzzer-Beater to Stun Pacers in Game 5,bleacherreport.com,https://www.facebook.com/topic/Indiana-Pacers-vs-Cleveland-Cavaliers/103781356327286?source=whfrt&position=4001&trqid=6548683653327886188&impressionguid=0MU0cJckhNpIKyLk7,1,6,Thu Apr 26 04:19:29 2018
Sports,Toronto Maple Leafs vs. Boston Bruins,Bruins defeat Maple Leafs in an exhilarating Game 7 - The Boston Globe,bostonglobe.com,https://www.facebook.com/topic/Toronto-Maple-Leafs-vs-Boston-Bruins/108047512550875?source=whfrt&position=4002&trqid=6548683653327886188&impressionguid=0MU0cJckhNpIKyLk7,2,6,Thu Apr 26 04:19:29 2018
Sports,NFL,"Dolphins owner suggested NFL 'march on Washington' in meeting about protests, report says",miamiherald.com,https://www.facebook.com/topic/NFL/109501919075238?source=whfrt&position=4003&trqid=6548683653327886188&impressionguid=0MU0cJckhNpIKyLk7,3,6,Thu Apr 26 04:19:29 2018
Sports,Meek Mill,Celebs celebrate Meek Mill's release,cnn.com,https://www.facebook.com/topic/Meek-Mill/103131773060495?source=whfrt&position=4004&trqid=6548683653327886188&impressionguid=0MU0cJckhNpIKyLk7,4,6,Thu Apr 26 04:19:29 2018
Sports,"Blissfield, Michigan",Michigan golfer attacked by goose: 'I started sprinting',usatoday.com,https://www.facebook.com/topic/Blissfield-Michigan/109433522408595?source=whfrt&position=4005&trqid=6548683653327886188&impressionguid=0MU0cJckhNpIKyLk7,5,6,Thu Apr 26 04:19:29 2018
Sports,NCAA,Commission: Independent probes needed in complex NCAA cases,msn.com,https://www.facebook.com/topic/NCAA/106192239412862?source=whfrt&position=4006&trqid=6548683653327886188&impressionguid=0MU0cJckhNpIKyLk7,6,6,Thu Apr 26 04:19:29 2018
Sports,Dez Bryant,Dez Bryant Rumors: WR Turned Down Multiyear Contract Offer from Ravens,bleacherreport.com,https://www.facebook.com/topic/Dez-Bryant/108302849194898?source=whfrt&position=4007&trqid=6548683653327886188&impressionguid=0MU0cJckhNpIKyLk7,7,6,Thu Apr 26 04:19:29 2018
Sports,Bayern Munich vs. Real Madrid,Bayern Munich 1-2 Real Madrid: Champions League semi-final first leg – as it happened,theguardian.com,https://www.facebook.com/topic/Bayern-Munich-vs-Real-Madrid/108328412521583?source=whfrt&position=4008&trqid=6548683653327886188&impressionguid=0MU0cJckhNpIKyLk7,8,6,Thu Apr 26 04:19:29 2018
Sports,Mike Budenholzer,"Atlanta Hawks, coach Mike Budenholzer agree to part ways, report says",cbssports.com,https://www.facebook.com/topic/Mike-Budenholzer/140237419370919?source=whfrt&position=4009&trqid=6548683653327886188&impressionguid=0MU0cJckhNpIKyLk7,9,6,Thu Apr 26 04:19:29 2018
Sports,Congressional Baseball Game,Congressional GOP Team Holds First Baseball Practice Since 2017 Shooting,mediaite.com,https://www.facebook.com/topic/Congressional-Baseball-Game/235375729834997?source=whfrt&position=4010&trqid=6548683653327886188&impressionguid=0MU0cJckhNpIKyLk7,10,6,Thu Apr 26 04:19:29 2018
Entertainment,Sean Spicer,Spicer presides over unveiling of Melania Trump wax figure at Madame…,msn.com,https://www.facebook.com/topic/Sean-Spicer/1795466980735778?source=whfrt&position=5001&trqid=6548683657590946489&impressionguid=0k84sqxduxDYPsN6c,1,6,Thu Apr 26 04:20:15 2018
Entertainment,Kanye West,Colbert Mocks ‘Kellyanne Kanye’ For His Bizarre Pro-Trump…,huffingtonpost.com,https://www.facebook.com/topic/Kanye-West/107777555911981?source=whfrt&position=5002&trqid=6548683657590946489&impressionguid=0k84sqxduxDYPsN6c,2,6,Thu Apr 26 04:20:15 2018
Entertainment,Double Dare,'Double Dare' is coming back to Nickelodeon,cnn.com,https://www.facebook.com/topic/Double-Dare/109126465773605?source=whfrt&position=5003&trqid=6548683657590946489&impressionguid=0k84sqxduxDYPsN6c,3,6,Thu Apr 26 04:20:15 2018
Entertainment,Avengers: Infinity War,An 'Avengers' Refresher Course Before 'Infinity War',hollywoodreporter.com,https://www.facebook.com/topic/Avengers-Infinity-War/107068922663610?source=whfrt&position=5004&trqid=6548683657590946489&impressionguid=0k84sqxduxDYPsN6c,4,6,Thu Apr 26 04:20:15 2018
Entertainment,George R.R. Martin,'Game of Thrones' Book 6 'The Winds of Winter' Won't Publish This Year,msn.com,https://www.facebook.com/topic/George-RR-Martin/121231574598876?source=whfrt&position=5005&trqid=6548683657590946489&impressionguid=0k84sqxduxDYPsN6c,5,6,Thu Apr 26 04:20:15 2018
Entertainment,Harry Potter: Hogwarts Mystery,Harry Potter: Hogwarts Mystery is a dream for the Harry Potter obsessed,polygon.com,https://www.facebook.com/topic/Harry-Potter-Hogwarts-Mystery/103823072990330?source=whfrt&position=5006&trqid=6548683657590946489&impressionguid=0k84sqxduxDYPsN6c,6,6,Thu Apr 26 04:20:15 2018
Entertainment,A Quiet Place,'A Quiet Place' Sequel Moving Ahead at Paramount,hollywoodreporter.com,https://www.facebook.com/topic/A-Quiet-Place/108754595814954?source=whfrt&position=5007&trqid=6548683657590946489&impressionguid=0k84sqxduxDYPsN6c,7,6,Thu Apr 26 04:20:15 2018
Entertainment,Meek Mill,Celebs celebrate Meek Mill's release,cnn.com,https://www.facebook.com/topic/Meek-Mill/103131773060495?source=whfrt&position=5008&trqid=6548683657590946489&impressionguid=0k84sqxduxDYPsN6c,8,6,Thu Apr 26 04:20:15 2018
Entertainment,The Handmaid's Tale,"Where We Left Off With TV's Most Stressful Series, The Handmaid’s Tale",msn.com,https://www.facebook.com/topic/The-Handmaids-Tale/113563738657399?source=whfrt&position=5009&trqid=6548683657590946489&impressionguid=0k84sqxduxDYPsN6c,9,6,Thu Apr 26 04:20:15 2018
Entertainment,Fleetwood Mac,Fleetwood Mac Detail New Tour and Talk Life After Lindsey Buckingham,msn.com,https://www.facebook.com/topic/Fleetwood-Mac/109427042409268?source=whfrt&position=5010&trqid=6548683657590946489&impressionguid=0k84sqxduxDYPsN6c,10,6,Thu Apr 26 04:20:15 2018
Top Trends,Emmanuel Macron,Macron thinks Trump will pull out of Iran deal,cnn.com,https://www.facebook.com/topic/Emmanuel-Macron/320324344811900?source=whfrt&position=1&trqid=6548686221660040321&impressionguid=04NCGuoa72Fi8uz7a,1,7,Thu Apr 26 04:27:16 2018
Top Trends,Ford Motor Company,"Ford announces $1.7B quarterly profit, deep cuts to car lineup",freep.com,https://www.facebook.com/topic/Ford-Motor-Company/109378242415264?source=whfrt&position=2&trqid=6548686221660040321&impressionguid=04NCGuoa72Fi8uz7a,2,7,Thu Apr 26 04:27:16 2018
Top Trends,Ben Carson,HUD Floats a Plan Intended to Reduce Dependence on Housing…,nytimes.com,https://www.facebook.com/topic/Ben-Carson/107825632579338?source=whfrt&position=3&trqid=6548686221660040321&impressionguid=04NCGuoa72Fi8uz7a,3,7,Thu Apr 26 04:27:16 2018
Top Trends,Narendra Modi,"India, China to court each other at informal summit in bid to...",reuters.com,https://www.facebook.com/topic/Narendra-Modi/107403909282317?source=whrt&position=4&trqid=6548686230226736079&impressionguid=04NCGuoa72Fi8uz7a,4,7,Thu Apr 26 04:27:16 2018
Top Trends,Indiana Pacers vs. Cleveland Cavaliers,LeBron James Nails Buzzer-Beater to Stun Pacers in Game 5,bleacherreport.com,https://www.facebook.com/topic/Indiana-Pacers-vs-Cleveland-Cavaliers/103781356327286?source=whrt&position=5&trqid=6548686230226736079&impressionguid=04NCGuoa72Fi8uz7a,5,7,Thu Apr 26 04:27:16 2018
Top Trends,Ronny Jackson,Report details new allegations against Ronny Jackson,cbsnews.com,https://www.facebook.com/topic/Ronny-Jackson/112957978719119?source=whrt&position=6&trqid=6548686230226736079&impressionguid=04NCGuoa72Fi8uz7a,6,7,Thu Apr 26 04:27:16 2018
Top Trends,Michael Cohen,Michael Cohen to Take Fifth Amendment in Stormy Daniels Lawsuit,nytimes.com,https://www.facebook.com/topic/Michael-Cohen/110797148971088?source=whrt&position=7&trqid=6548686230226736079&impressionguid=04NCGuoa72Fi8uz7a,7,7,Thu Apr 26 04:27:16 2018
Top Trends,Punggye-ri Nuclear Test Site,N Korea nuclear test site 'collapsed',bbc.com,https://www.facebook.com/topic/Punggye-ri-Nuclear-Test-Site/104103069627496?source=whrt&position=8&trqid=6548686230226736079&impressionguid=04NCGuoa72Fi8uz7a,8,7,Thu Apr 26 04:27:16 2018
Top Trends,George H.W. Bush,"Former President Bush out of intensive care, making progress",msn.com,https://www.facebook.com/topic/George-HW-Bush/112502138762388?source=whrt&position=9&trqid=6548686230226736079&impressionguid=04NCGuoa72Fi8uz7a,9,7,Thu Apr 26 04:27:16 2018
Top Trends,Golden State Killer,Golden State Killer case: Ex-cop Joseph James DeAngelo arrested,cbsnews.com,https://www.facebook.com/topic/Golden-State-Killer/109513509075288?source=whrt&position=10&trqid=6548686230226736079&impressionguid=04NCGuoa72Fi8uz7a,10,7,Thu Apr 26 04:27:16 2018
Politics,Emmanuel Macron,Macron thinks Trump will pull out of Iran deal,cnn.com,https://www.facebook.com/topic/Emmanuel-Macron/320324344811900?source=whfrt&position=1001&trqid=6548686225896233437&impressionguid=0Vgl8h4V2mBUgeM9Y,1,7,Thu Apr 26 04:27:56 2018
Politics,Ben Carson,HUD Floats a Plan Intended to Reduce Dependence on Housing…,nytimes.com,https://www.facebook.com/topic/Ben-Carson/107825632579338?source=whfrt&position=1002&trqid=6548686225896233437&impressionguid=0Vgl8h4V2mBUgeM9Y,2,7,Thu Apr 26 04:27:56 2018
Politics,Narendra Modi,"India, China to court each other at informal summit in bid to...",reuters.com,https://www.facebook.com/topic/Narendra-Modi/107403909282317?source=whfrt&position=1003&trqid=6548686225896233437&impressionguid=0Vgl8h4V2mBUgeM9Y,3,7,Thu Apr 26 04:27:56 2018
Politics,Ronny Jackson,Report details new allegations against Ronny Jackson,cbsnews.com,https://www.facebook.com/topic/Ronny-Jackson/112957978719119?source=whfrt&position=1004&trqid=6548686225896233437&impressionguid=0Vgl8h4V2mBUgeM9Y,4,7,Thu Apr 26 04:27:56 2018
Politics,Michael Cohen,Michael Cohen to Take Fifth Amendment in Stormy Daniels Lawsuit,nytimes.com,https://www.facebook.com/topic/Michael-Cohen/110797148971088?source=whfrt&position=1005&trqid=6548686225896233437&impressionguid=0Vgl8h4V2mBUgeM9Y,5,7,Thu Apr 26 04:27:56 2018
Politics,Punggye-ri Nuclear Test Site,N Korea nuclear test site 'collapsed',bbc.com,https://www.facebook.com/topic/Punggye-ri-Nuclear-Test-Site/104103069627496?source=whfrt&position=1006&trqid=6548686225896233437&impressionguid=0Vgl8h4V2mBUgeM9Y,6,7,Thu Apr 26 04:27:56 2018
Politics,George H.W. Bush,"Former President Bush out of intensive care, making progress",msn.com,https://www.facebook.com/topic/George-HW-Bush/112502138762388?source=whfrt&position=1007&trqid=6548686225896233437&impressionguid=0Vgl8h4V2mBUgeM9Y,7,7,Thu Apr 26 04:27:56 2018
Politics,"Costa da Morte, Spain","For female Trump lookalike, crops mean more than social…",chicagotribune.com,https://www.facebook.com/topic/Costa-da-Morte-Spain/115413541807868?source=whfrt&position=1008&trqid=6548686225896233437&impressionguid=0Vgl8h4V2mBUgeM9Y,8,7,Thu Apr 26 04:27:56 2018
Politics,Sean Spicer,Spicer presides over unveiling of Melania Trump wax figure at Madame…,msn.com,https://www.facebook.com/topic/Sean-Spicer/1795466980735778?source=whfrt&position=1009&trqid=6548686225896233437&impressionguid=0Vgl8h4V2mBUgeM9Y,9,7,Thu Apr 26 04:27:56 2018
Politics,Scott Pruitt,Make-or-break moment for EPA chief Pruitt,thehill.com,https://www.facebook.com/topic/Scott-Pruitt/106091632756135?source=whfrt&position=1010&trqid=6548686225896233437&impressionguid=0Vgl8h4V2mBUgeM9Y,10,7,Thu Apr 26 04:27:56 2018
Science and Technology,Facebook,Facebook Escapes Recent Data Privacy Scandals with Big Profit Gain,fortune.com,https://www.facebook.com/topic/Facebook/384442694939148?source=whfrt&position=3001&trqid=6548686230405171138&impressionguid=0vJTyy6C0KJwfJKu2,1,7,Thu Apr 26 04:28:38 2018
Science and Technology,European Space Agency,'Book of the heavens' takes shape,bbc.com,https://www.facebook.com/topic/European-Space-Agency/108163565878249?source=whfrt&position=3002&trqid=6548686230405171138&impressionguid=0vJTyy6C0KJwfJKu2,2,7,Thu Apr 26 04:28:38 2018
Science and Technology,Amazon Alexa,"Alexa, make my kid polite: Echo to get child-friendly update",msn.com,https://www.facebook.com/topic/Amazon-Alexa/950319928316291?source=whfrt&position=3003&trqid=6548686230405171138&impressionguid=0vJTyy6C0KJwfJKu2,3,7,Thu Apr 26 04:28:38 2018
Science and Technology,Google,"Google debuts a standalone to-do app, Google Tasks",social.techcrunch.com,https://www.facebook.com/topic/Google/112145925469595?source=whfrt&position=3004&trqid=6548686230405171138&impressionguid=0vJTyy6C0KJwfJKu2,4,7,Thu Apr 26 04:28:38 2018
Science and Technology,Uranus,Funky Finding: Study Confirms Uranus Smells Really Bad,nbcbayarea.com,https://www.facebook.com/topic/Uranus/109495052409432?source=whfrt&position=3005&trqid=6548686230405171138&impressionguid=0vJTyy6C0KJwfJKu2,5,7,Thu Apr 26 04:28:38 2018
Science and Technology,Harry Potter: Hogwarts Mystery,Harry Potter: Hogwarts Mystery is a dream for the Harry Potter obsessed,polygon.com,https://www.facebook.com/topic/Harry-Potter-Hogwarts-Mystery/103823072990330?source=whfrt&position=3006&trqid=6548686230405171138&impressionguid=0vJTyy6C0KJwfJKu2,6,7,Thu Apr 26 04:28:38 2018
Science and Technology,Tim Cook,"Trump, Apple CEO Cook to talk trade at White House",msn.com,https://www.facebook.com/topic/Tim-Cook/1635650173387567?source=whfrt&position=3007&trqid=6548686230405171138&impressionguid=0vJTyy6C0KJwfJKu2,7,7,Thu Apr 26 04:28:38 2018
Science and Technology,Snapchat,Unskippable six-second video ads are coming to Snapchat - Digiday,digiday.com,https://www.facebook.com/topic/Snapchat/1102754613142562?source=whfrt&position=3008&trqid=6548686230405171138&impressionguid=0vJTyy6C0KJwfJKu2,8,7,Thu Apr 26 04:28:38 2018
Science and Technology,White Sands National Monument,"Giant sloths with wolverine-like claws used to roam America, and humans hunted them",usatoday.com,https://www.facebook.com/topic/White-Sands-National-Monument/110973112266132?source=whfrt&position=3009&trqid=6548686230405171138&impressionguid=0vJTyy6C0KJwfJKu2,9,7,Thu Apr 26 04:28:38 2018
Science and Technology,YouTube Kids,"YouTube Kids, Criticized for Content, Introduces New Parental Controls",nytimes.com,https://www.facebook.com/topic/YouTube-Kids/108502975841652?source=whfrt&position=3010&trqid=6548686230405171138&impressionguid=0vJTyy6C0KJwfJKu2,10,7,Thu Apr 26 04:28:38 2018
Sports,Indiana Pacers vs. Cleveland Cavaliers,LeBron James Nails Buzzer-Beater to Stun Pacers in Game 5,bleacherreport.com,https://www.facebook.com/topic/Indiana-Pacers-vs-Cleveland-Cavaliers/103781356327286?source=whfrt&position=4001&trqid=6548686230448442148&impressionguid=0vITnvAGsyOkjl0Gk,1,7,Thu Apr 26 04:29:16 2018
Sports,Toronto Maple Leafs vs. Boston Bruins,Bruins defeat Maple Leafs in an exhilarating Game 7 - The Boston Globe,bostonglobe.com,https://www.facebook.com/topic/Toronto-Maple-Leafs-vs-Boston-Bruins/108047512550875?source=whfrt&position=4002&trqid=6548686230448442148&impressionguid=0vITnvAGsyOkjl0Gk,2,7,Thu Apr 26 04:29:16 2018
Sports,NFL,"Dolphins owner suggested NFL 'march on Washington' in meeting about protests, report says",miamiherald.com,https://www.facebook.com/topic/NFL/109501919075238?source=whfrt&position=4003&trqid=6548686230448442148&impressionguid=0vITnvAGsyOkjl0Gk,3,7,Thu Apr 26 04:29:16 2018
Sports,Meek Mill,Celebs celebrate Meek Mill's release,cnn.com,https://www.facebook.com/topic/Meek-Mill/103131773060495?source=whfrt&position=4004&trqid=6548686230448442148&impressionguid=0vITnvAGsyOkjl0Gk,4,7,Thu Apr 26 04:29:16 2018
Sports,Dez Bryant,Dez Bryant Rumors: WR Turned Down Multiyear Contract Offer from Ravens,bleacherreport.com,https://www.facebook.com/topic/Dez-Bryant/108302849194898?source=whfrt&position=4005&trqid=6548686230448442148&impressionguid=0vITnvAGsyOkjl0Gk,5,7,Thu Apr 26 04:29:16 2018
Sports,"Blissfield, Michigan",Michigan golfer attacked by goose: 'I started sprinting',usatoday.com,https://www.facebook.com/topic/Blissfield-Michigan/109433522408595?source=whfrt&position=4006&trqid=6548686230448442148&impressionguid=0vITnvAGsyOkjl0Gk,6,7,Thu Apr 26 04:29:16 2018
Sports,NCAA,Commission: Independent probes needed in complex NCAA cases,msn.com,https://www.facebook.com/topic/NCAA/106192239412862?source=whfrt&position=4007&trqid=6548686230448442148&impressionguid=0vITnvAGsyOkjl0Gk,7,7,Thu Apr 26 04:29:16 2018
Sports,Bayern Munich vs. Real Madrid,Bayern Munich 1-2 Real Madrid: Champions League semi-final first leg – as it happened,theguardian.com,https://www.facebook.com/topic/Bayern-Munich-vs-Real-Madrid/108328412521583?source=whfrt&position=4008&trqid=6548686230448442148&impressionguid=0vITnvAGsyOkjl0Gk,8,7,Thu Apr 26 04:29:16 2018
Sports,Mike Budenholzer,"Atlanta Hawks, coach Mike Budenholzer agree to part ways, report says",cbssports.com,https://www.facebook.com/topic/Mike-Budenholzer/140237419370919?source=whfrt&position=4009&trqid=6548686230448442148&impressionguid=0vITnvAGsyOkjl0Gk,9,7,Thu Apr 26 04:29:16 2018
Sports,Congressional Baseball Game,Congressional GOP Team Holds First Baseball Practice Since 2017 Shooting,mediaite.com,https://www.facebook.com/topic/Congressional-Baseball-Game/235375729834997?source=whfrt&position=4010&trqid=6548686230448442148&impressionguid=0vITnvAGsyOkjl0Gk,10,7,Thu Apr 26 04:29:16 2018
Entertainment,Sean Spicer,Spicer presides over unveiling of Melania Trump wax figure at Madame…,msn.com,https://www.facebook.com/topic/Sean-Spicer/1795466980735778?source=whfrt&position=5001&trqid=6548686230431074513&impressionguid=0hDaSEIg6EyVvFuS2,1,7,Thu Apr 26 04:30:00 2018
Entertainment,Kanye West,Colbert Mocks ‘Kellyanne Kanye’ For His Bizarre Pro-Trump…,huffingtonpost.com,https://www.facebook.com/topic/Kanye-West/107777555911981?source=whfrt&position=5002&trqid=6548686230431074513&impressionguid=0hDaSEIg6EyVvFuS2,2,7,Thu Apr 26 04:30:00 2018
Entertainment,Double Dare,'Double Dare' is coming back to Nickelodeon,cnn.com,https://www.facebook.com/topic/Double-Dare/109126465773605?source=whfrt&position=5003&trqid=6548686230431074513&impressionguid=0hDaSEIg6EyVvFuS2,3,7,Thu Apr 26 04:30:00 2018
