type,title,description,source,trendlink,rank,scrapeid,timestamp
Science and Technology,Microsoft,Microsoft Is Integrating Windows 10 with Your Phone,uk.news.yahoo.com,https://www.facebook.com/topic/Microsoft/410090409075523?source=whfrt&position=3007&trqid=6553376961805619696&impressionguid=0y0NSKR5pKCqS5se9,7,4,2018-05-08T19:49:50.379542
Science and Technology,Cyberwarfare by Russia,"Report: Russians Posed as ISIS Hackers, Threatened U.S. Military Wives",thedailybeast.com,https://www.facebook.com/topic/Cyberwarfare-by-Russia/111818422168340?source=whfrt&position=3008&trqid=6553376961805619696&impressionguid=0y0NSKR5pKCqS5se9,8,4,2018-05-08T19:49:50.379542
Science and Technology,Ireland,Facebook Introduces Tools to Curb Foreign Meddling in Irish Abortion Vote,nytimes.com,https://www.facebook.com/topic/Ireland/1454186178172239?source=whfrt&position=3009&trqid=6553376961805619696&impressionguid=0y0NSKR5pKCqS5se9,9,4,2018-05-08T19:49:50.379542
Science and Technology,Gboard,Google adds Morse code input to Gboard,social.techcrunch.com,https://www.facebook.com/topic/Gboard/1634821950167456?source=whfrt&position=3010&trqid=6553376961805619696&impressionguid=0y0NSKR5pKCqS5se9,10,4,2018-05-08T19:49:50.379542
Sports,Ohio State Buckeyes Football,"Ohio State QB Joe Burrow announces transfer: Three things to know, possible destinations",cbssports.com,https://www.facebook.com/topic/Ohio-State-Buckeyes-Football/105544726146813?source=whfrt&position=4001&trqid=6553376961690833117&impressionguid=0H2XnXH8uJaFVXY0O,1,4,2018-05-08T19:49:54.353127
Sports,New York Yankees vs. Boston Red Sox,The Yankees-Red Sox rivalry is back: The Red Sox perspective,sbnation.com,https://www.facebook.com/topic/New-York-Yankees-vs-Boston-Red-Sox/113224035357723?source=whfrt&position=4002&trqid=6553376961690833117&impressionguid=0H2XnXH8uJaFVXY0O,2,4,2018-05-08T19:49:54.353127
Sports,Matt Harvey,MLB Trade: Mets ship Matt Harvey to Reds in exchange for Devin Mesoraco,cbssports.com,https://www.facebook.com/topic/Matt-Harvey/169890506388904?source=whfrt&position=4003&trqid=6553376961690833117&impressionguid=0H2XnXH8uJaFVXY0O,3,4,2018-05-08T19:49:54.353127
Sports,Dana White,Dana White: UFC Working on Georges St-Pierre vs. Nate Diaz Fight,bleacherreport.com,https://www.facebook.com/topic/Dana-White/107711482584963?source=whfrt&position=4004&trqid=6553376961690833117&impressionguid=0H2XnXH8uJaFVXY0O,4,4,2018-05-08T19:49:54.353127
Sports,Roberto Osuna,Blue Jays closer Roberto Osuna charged with assault by Toronto police,msn.com,https://www.facebook.com/topic/Roberto-Osuna/112394542107177?source=whfrt&position=4005&trqid=6553376961690833117&impressionguid=0H2XnXH8uJaFVXY0O,5,4,2018-05-08T19:49:54.353127
Sports,Mark Ingram Jr.,"Mark Ingram suspended, Saints leading rusher out first four games of 2018 season",cbssports.com,https://www.facebook.com/topic/Mark-Ingram-Jr/220383794673142?source=whfrt&position=4006&trqid=6553376961690833117&impressionguid=0H2XnXH8uJaFVXY0O,6,4,2018-05-08T19:49:54.353127
Sports,ESPN+,"UFC, ESPN+ reach multiyear deal for live fights",espn.com,https://www.facebook.com/topic/ESPN/106094522755603?source=whfrt&position=4007&trqid=6553376961690833117&impressionguid=0H2XnXH8uJaFVXY0O,7,4,2018-05-08T19:49:54.353127
Sports,Toronto Raptors vs. Cleveland Cavaliers,"2018 NBA Playoffs: Raptors vs. Cavaliers live scores, Game 4 updates, highlights, schedule and analysis",cbssports.com,https://www.facebook.com/topic/Toronto-Raptors-vs-Cleveland-Cavaliers/113209985359330?source=whfrt&position=4008&trqid=6553376961690833117&impressionguid=0H2XnXH8uJaFVXY0O,8,4,2018-05-08T19:49:54.353127
Sports,Johnny Manziel,Johnny Manziel Hospitalized After Reaction to Medication,bleacherreport.com,https://www.facebook.com/topic/Johnny-Manziel/109430072417331?source=whfrt&position=4009&trqid=6553376961690833117&impressionguid=0H2XnXH8uJaFVXY0O,9,4,2018-05-08T19:49:54.353127
Sports,Kurt Warner,Warner talked to NFL coach about playing in 2018,msn.com,https://www.facebook.com/topic/Kurt-Warner/104116819624590?source=whfrt&position=4010&trqid=6553376961690833117&impressionguid=0H2XnXH8uJaFVXY0O,10,4,2018-05-08T19:49:54.353127
Entertainment,Bill & Ted,Keanu Reeves and Alex Winter Reteaming for 'Bill & Ted 3',hollywoodreporter.com,https://www.facebook.com/topic/Bill-Ted/106012472763750?source=whfrt&position=5001&trqid=6553376966080631074&impressionguid=0lnzQZjrEVmYRK8ww,1,4,2018-05-08T19:49:58.065544
Entertainment,Clayne Crawford,'Lethal Weapon' Star Clayne Crawford Out as Producers Scramble to Recast,msn.com,https://www.facebook.com/topic/Clayne-Crawford/103077369731888?source=whfrt&position=5002&trqid=6553376966080631074&impressionguid=0lnzQZjrEVmYRK8ww,2,4,2018-05-08T19:49:58.065544
Entertainment,Fortnite,How Fortnite’s Avengers Infinity Gauntlet Mode Works,gamerant.com,https://www.facebook.com/topic/Fortnite/353688017990996?source=whfrt&position=5003&trqid=6553376966080631074&impressionguid=0lnzQZjrEVmYRK8ww,3,4,2018-05-08T19:49:58.065544
Entertainment,Cate Blanchett,Blanchett hopes for Cannes equality,bbc.com,https://www.facebook.com/topic/Cate-Blanchett/1415797305301487?source=whfrt&position=5004&trqid=6553376966080631074&impressionguid=0lnzQZjrEVmYRK8ww,4,4,2018-05-08T19:49:58.065544
Entertainment,Donald Glover,How Childish Gambino’s ‘This Is America’ Indicts and…,thedailybeast.com,https://www.facebook.com/topic/Donald-Glover/1829392170627205?source=whfrt&position=5005&trqid=6553376966080631074&impressionguid=0lnzQZjrEVmYRK8ww,5,4,2018-05-08T19:49:58.065544
Entertainment,Nintendo Switch,Nintendo is finally giving players control over their game saves,cnet.com,https://www.facebook.com/topic/Nintendo-Switch/1236474786425077?source=whfrt&position=5006&trqid=6553376966080631074&impressionguid=0lnzQZjrEVmYRK8ww,6,4,2018-05-08T19:49:58.065544
Entertainment,Nicki Minaj,Nicki Minaj Announces New Album 'Queen',rollingstone.com,https://www.facebook.com/topic/Nicki-Minaj/1719008861681751?source=whfrt&position=5007&trqid=6553376966080631074&impressionguid=0lnzQZjrEVmYRK8ww,7,4,2018-05-08T19:49:58.065544
Entertainment,ESPN+,"UFC, ESPN+ reach multiyear deal for live fights",espn.com,https://www.facebook.com/topic/ESPN/106094522755603?source=whfrt&position=5008&trqid=6553376966080631074&impressionguid=0lnzQZjrEVmYRK8ww,8,4,2018-05-08T19:49:58.065544
Entertainment,Mamma Mia! Here We Go Again,Watch the Final Trailer For 'Mamma Mia! Here We Go Again',billboard.com,https://www.facebook.com/topic/Mamma-Mia-Here-We-Go-Again/112473052098577?source=whfrt&position=5009&trqid=6553376966080631074&impressionguid=0lnzQZjrEVmYRK8ww,9,4,2018-05-08T19:49:58.065544
Entertainment,MoviePass,MoviePass owner says he’s ‘not worried’ about dwindling cash,nypost.com,https://www.facebook.com/topic/MoviePass/105639186137162?source=whfrt&position=5010&trqid=6553376966080631074&impressionguid=0lnzQZjrEVmYRK8ww,10,4,2018-05-08T19:49:58.065544
Top Trends,Michael Cohen,Mueller's team questions Russian oligarch about payments to Cohen,cnn.com,https://www.facebook.com/topic/Michael-Cohen/109747645711336?source=whfrt&position=1&trqid=6553379525819023473&impressionguid=05L9iBwPXge1u1U66,1,5,2018-05-08T19:59:42.460726
Top Trends,George Deukmejian,"George Deukmejian, Former California Governor, Dies",nbclosangeles.com,https://www.facebook.com/topic/George-Deukmejian/107509132612435?source=whfrt&position=2&trqid=6553379525819023473&impressionguid=05L9iBwPXge1u1U66,2,5,2018-05-08T19:59:42.460726
Top Trends,Eric Schneiderman,Attorney General Eric Schneiderman resigns,msn.com,https://www.facebook.com/topic/Eric-Schneiderman/106474146055885?source=whfrt&position=3&trqid=6553379525819023473&impressionguid=05L9iBwPXge1u1U66,3,5,2018-05-08T19:59:42.460726
Top Trends,Bill & Ted,Keanu Reeves and Alex Winter Reteaming for 'Bill & Ted 3',hollywoodreporter.com,https://www.facebook.com/topic/Bill-Ted/106012472763750?source=whrt&position=4&trqid=6553379538779041984&impressionguid=05L9iBwPXge1u1U66,4,5,2018-05-08T19:59:42.460726
Top Trends,Android P,Android blatantly copies the iPhone X navigation gestures,social.techcrunch.com,https://www.facebook.com/topic/Android-P/112145925469595?source=whrt&position=5&trqid=6553379538779041984&impressionguid=05L9iBwPXge1u1U66,5,5,2018-05-08T19:59:42.460726
Top Trends,"Damascus, Syria",Israel Launches Air Strike On Iran Base Near Damascus,zerohedge.com,https://www.facebook.com/topic/Damascus-Syria/104167112952079?source=whrt&position=6&trqid=6553379538779041984&impressionguid=05L9iBwPXge1u1U66,6,5,2018-05-08T19:59:42.460726
Top Trends,Donald Trump,Trump wants to cut Children Health Insurance Spending,msn.com,https://www.facebook.com/topic/Donald-Trump/108176935877308?source=whrt&position=7&trqid=6553379538779041984&impressionguid=05L9iBwPXge1u1U66,7,5,2018-05-08T19:59:42.460726
Top Trends,Uber,Uber reveals its latest ‘flying car’ prototype for aerial taxi service,msn.com,https://www.facebook.com/topic/Uber/176794885724034?source=whrt&position=8&trqid=6553379538779041984&impressionguid=05L9iBwPXge1u1U66,8,5,2018-05-08T19:59:42.460726
Top Trends,Walmart,Walmart Limits Opioid Prescriptions In Bid To Curb Epidemic,huffingtonpost.com,https://www.facebook.com/topic/Walmart/106242219413347?source=whrt&position=9&trqid=6553379538779041984&impressionguid=05L9iBwPXge1u1U66,9,5,2018-05-08T19:59:42.460726
Top Trends,Google I/O,Google I/O 2018: Watch the keynote live right here,androidauthority.com,https://www.facebook.com/topic/Google-IO/412198698862630?source=whrt&position=10&trqid=6553379538779041984&impressionguid=05L9iBwPXge1u1U66,10,5,2018-05-08T19:59:42.460726
Politics,Michael Cohen,Mueller's team questions Russian oligarch about payments to Cohen,cnn.com,https://www.facebook.com/topic/Michael-Cohen/109747645711336?source=whfrt&position=1001&trqid=6553379538536890595&impressionguid=0HpVOAFrUw1BAt48J,1,5,2018-05-08T19:59:46.518883
Politics,George Deukmejian,"George Deukmejian, Former California Governor, Dies",nbclosangeles.com,https://www.facebook.com/topic/George-Deukmejian/107509132612435?source=whfrt&position=1002&trqid=6553379538536890595&impressionguid=0HpVOAFrUw1BAt48J,2,5,2018-05-08T19:59:46.518883
Politics,Eric Schneiderman,Attorney General Eric Schneiderman resigns,msn.com,https://www.facebook.com/topic/Eric-Schneiderman/106474146055885?source=whfrt&position=1003&trqid=6553379538536890595&impressionguid=0HpVOAFrUw1BAt48J,3,5,2018-05-08T19:59:46.518883
Politics,"Damascus, Syria",Israel Launches Air Strike On Iran Base Near Damascus,zerohedge.com,https://www.facebook.com/topic/Damascus-Syria/104167112952079?source=whfrt&position=1004&trqid=6553379538536890595&impressionguid=0HpVOAFrUw1BAt48J,4,5,2018-05-08T19:59:46.518883
Politics,Donald Trump,Trump wants to cut Children Health Insurance Spending,msn.com,https://www.facebook.com/topic/Donald-Trump/108176935877308?source=whfrt&position=1005&trqid=6553379538536890595&impressionguid=0HpVOAFrUw1BAt48J,5,5,2018-05-08T19:59:46.518883
Politics,Seattle City Council,Stakes high as Seattle considers business tax for homeless,theprovince.com,https://www.facebook.com/topic/Seattle-City-Council/1771549883083604?source=whfrt&position=1006&trqid=6553379538536890595&impressionguid=0HpVOAFrUw1BAt48J,6,5,2018-05-08T19:59:46.518883
Politics,Oliver North,Retired Marine Lt. Col. Oliver North is named president of the NRA,stripes.com,https://www.facebook.com/topic/Oliver-North/103722076332497?source=whfrt&position=1007&trqid=6553379538536890595&impressionguid=0HpVOAFrUw1BAt48J,7,5,2018-05-08T19:59:46.518883
Politics,Nikol Pashinyan,Armenia: Nikol Pashinyan elected as new prime minister,aljazeera.com,https://www.facebook.com/topic/Nikol-Pashinyan/112145495468070?source=whfrt&position=1008&trqid=6553379538536890595&impressionguid=0HpVOAFrUw1BAt48J,8,5,2018-05-08T19:59:46.518883
Politics,Scott Pruitt,White House aides telling Trump to fire Pruitt: report,thehill.com,https://www.facebook.com/topic/Scott-Pruitt/137241299688053?source=whfrt&position=1009&trqid=6553379538536890595&impressionguid=0HpVOAFrUw1BAt48J,9,5,2018-05-08T19:59:46.518883
Politics,Patrick J. Conroy,Father Patrick Conroy sworn back in as House chaplain,msn.com,https://www.facebook.com/topic/Patrick-J-Conroy/124652437579549?source=whfrt&position=1010&trqid=6553379538536890595&impressionguid=0HpVOAFrUw1BAt48J,10,5,2018-05-08T19:59:46.518883
Science and Technology,Android P,Android blatantly copies the iPhone X navigation gestures,social.techcrunch.com,https://www.facebook.com/topic/Android-P/112145925469595?source=whfrt&position=3001&trqid=6553379538765163299&impressionguid=0B5pj0uh41np0IX6J,1,5,2018-05-08T19:59:50.197210
Science and Technology,Uber,Uber reveals its latest ‘flying car’ prototype for aerial taxi service,msn.com,https://www.facebook.com/topic/Uber/176794885724034?source=whfrt&position=3002&trqid=6553379538765163299&impressionguid=0B5pj0uh41np0IX6J,2,5,2018-05-08T19:59:50.197210
Science and Technology,Google I/O,Google I/O 2018: Watch the keynote live right here,androidauthority.com,https://www.facebook.com/topic/Google-IO/412198698862630?source=whfrt&position=3003&trqid=6553379538765163299&impressionguid=0B5pj0uh41np0IX6J,3,5,2018-05-08T19:59:50.197210
Science and Technology,Facebook,Facebook undergoes a huge executive reshuffle,social.techcrunch.com,https://www.facebook.com/topic/Facebook/254174568100078?source=whfrt&position=3004&trqid=6553379538765163299&impressionguid=0B5pj0uh41np0IX6J,4,5,2018-05-08T19:59:50.197210
Science and Technology,Nintendo Switch,Nintendo is finally giving players control over their game saves,cnet.com,https://www.facebook.com/topic/Nintendo-Switch/1236474786425077?source=whfrt&position=3005&trqid=6553379538765163299&impressionguid=0B5pj0uh41np0IX6J,5,5,2018-05-08T19:59:50.197210
Science and Technology,Google Lens,Google Lens gets integrated into the camera app,cnet.com,https://www.facebook.com/topic/Google-Lens/136016036574138?source=whfrt&position=3006&trqid=6553379538765163299&impressionguid=0B5pj0uh41np0IX6J,6,5,2018-05-08T19:59:50.197210
Science and Technology,Microsoft,Microsoft Is Integrating Windows 10 with Your Phone,uk.news.yahoo.com,https://www.facebook.com/topic/Microsoft/410090409075523?source=whfrt&position=3007&trqid=6553379538765163299&impressionguid=0B5pj0uh41np0IX6J,7,5,2018-05-08T19:59:50.197210
Science and Technology,Cyberwarfare by Russia,"Report: Russians Posed as ISIS Hackers, Threatened U.S.…",thedailybeast.com,https://www.facebook.com/topic/Cyberwarfare-by-Russia/111818422168340?source=whfrt&position=3008&trqid=6553379538765163299&impressionguid=0B5pj0uh41np0IX6J,8,5,2018-05-08T19:59:50.197210
Science and Technology,Ireland,Facebook Introduces Tools to Curb Foreign Meddling in Irish Abortion…,nytimes.com,https://www.facebook.com/topic/Ireland/1454186178172239?source=whfrt&position=3009&trqid=6553379538765163299&impressionguid=0B5pj0uh41np0IX6J,9,5,2018-05-08T19:59:50.197210
Science and Technology,Gboard,Google adds Morse code input to Gboard,social.techcrunch.com,https://www.facebook.com/topic/Gboard/1634821950167456?source=whfrt&position=3010&trqid=6553379538765163299&impressionguid=0B5pj0uh41np0IX6J,10,5,2018-05-08T19:59:50.197210
Sports,Ohio State Buckeyes Football,"Ohio State QB Joe Burrow announces transfer: Three things to know, possible destinations",cbssports.com,https://www.facebook.com/topic/Ohio-State-Buckeyes-Football/105544726146813?source=whfrt&position=4001&trqid=6553379538713764392&impressionguid=0cdMrQngLuu5HiIVa,1,5,2018-05-08T19:59:54.049461
Sports,New York Yankees vs. Boston Red Sox,The Yankees-Red Sox rivalry is back: The Red Sox perspective,sbnation.com,https://www.facebook.com/topic/New-York-Yankees-vs-Boston-Red-Sox/113224035357723?source=whfrt&position=4002&trqid=6553379538713764392&impressionguid=0cdMrQngLuu5HiIVa,2,5,2018-05-08T19:59:54.049461
Sports,Matt Harvey,MLB Trade: Mets ship Matt Harvey to Reds in exchange for Devin Mesoraco,cbssports.com,https://www.facebook.com/topic/Matt-Harvey/169890506388904?source=whfrt&position=4003&trqid=6553379538713764392&impressionguid=0cdMrQngLuu5HiIVa,3,5,2018-05-08T19:59:54.049461
Sports,Dana White,Dana White: UFC Working on Georges St-Pierre vs. Nate Diaz Fight,bleacherreport.com,https://www.facebook.com/topic/Dana-White/107711482584963?source=whfrt&position=4004&trqid=6553379538713764392&impressionguid=0cdMrQngLuu5HiIVa,4,5,2018-05-08T19:59:54.049461
Sports,Roberto Osuna,Blue Jays closer Roberto Osuna charged with assault by Toronto police,msn.com,https://www.facebook.com/topic/Roberto-Osuna/112394542107177?source=whfrt&position=4005&trqid=6553379538713764392&impressionguid=0cdMrQngLuu5HiIVa,5,5,2018-05-08T19:59:54.049461
Sports,Mark Ingram Jr.,"Mark Ingram suspended, Saints leading rusher out first four games of 2018 season",cbssports.com,https://www.facebook.com/topic/Mark-Ingram-Jr/220383794673142?source=whfrt&position=4006&trqid=6553379538713764392&impressionguid=0cdMrQngLuu5HiIVa,6,5,2018-05-08T19:59:54.049461
Sports,ESPN+,"UFC, ESPN+ reach multiyear deal for live fights",espn.com,https://www.facebook.com/topic/ESPN/106094522755603?source=whfrt&position=4007&trqid=6553379538713764392&impressionguid=0cdMrQngLuu5HiIVa,7,5,2018-05-08T19:59:54.049461
Sports,Johnny Manziel,Johnny Manziel Hospitalized After Reaction to Medication,bleacherreport.com,https://www.facebook.com/topic/Johnny-Manziel/109430072417331?source=whfrt&position=4008&trqid=6553379538713764392&impressionguid=0cdMrQngLuu5HiIVa,8,5,2018-05-08T19:59:54.049461
Sports,Toronto Raptors vs. Cleveland Cavaliers,"2018 NBA Playoffs: Raptors vs. Cavaliers live scores, Game 4 updates, highlights, schedule and analysis",cbssports.com,https://www.facebook.com/topic/Toronto-Raptors-vs-Cleveland-Cavaliers/113209985359330?source=whfrt&position=4009&trqid=6553379538713764392&impressionguid=0cdMrQngLuu5HiIVa,9,5,2018-05-08T19:59:54.049461
Sports,Kurt Warner,Warner talked to NFL coach about playing in 2018,msn.com,https://www.facebook.com/topic/Kurt-Warner/104116819624590?source=whfrt&position=4010&trqid=6553379538713764392&impressionguid=0cdMrQngLuu5HiIVa,10,5,2018-05-08T19:59:54.049461
Entertainment,Bill & Ted,Keanu Reeves and Alex Winter Reteaming for 'Bill & Ted 3',hollywoodreporter.com,https://www.facebook.com/topic/Bill-Ted/106012472763750?source=whfrt&position=5001&trqid=6553379542979273728&impressionguid=0FnuOxoDNp79uPN7B,1,5,2018-05-08T19:59:57.824063
Entertainment,Cate Blanchett,Blanchett hopes for Cannes equality,bbc.com,https://www.facebook.com/topic/Cate-Blanchett/1415797305301487?source=whfrt&position=5002&trqid=6553379542979273728&impressionguid=0FnuOxoDNp79uPN7B,2,5,2018-05-08T19:59:57.824063
Entertainment,Fortnite,How Fortnite’s Avengers Infinity Gauntlet Mode Works,gamerant.com,https://www.facebook.com/topic/Fortnite/353688017990996?source=whfrt&position=5003&trqid=6553379542979273728&impressionguid=0FnuOxoDNp79uPN7B,3,5,2018-05-08T19:59:57.824063
Entertainment,Donald Glover,How Childish Gambino’s ‘This Is America’ Indicts and…,thedailybeast.com,https://www.facebook.com/topic/Donald-Glover/1829392170627205?source=whfrt&position=5004&trqid=6553379542979273728&impressionguid=0FnuOxoDNp79uPN7B,4,5,2018-05-08T19:59:57.824063
Entertainment,Nintendo Switch,Nintendo is finally giving players control over their game saves,cnet.com,https://www.facebook.com/topic/Nintendo-Switch/1236474786425077?source=whfrt&position=5005&trqid=6553379542979273728&impressionguid=0FnuOxoDNp79uPN7B,5,5,2018-05-08T19:59:57.824063
Entertainment,Clayne Crawford,'Lethal Weapon' Star Clayne Crawford Out as Producers Scramble to Recast,msn.com,https://www.facebook.com/topic/Clayne-Crawford/103077369731888?source=whfrt&position=5006&trqid=6553379542979273728&impressionguid=0FnuOxoDNp79uPN7B,6,5,2018-05-08T19:59:57.824063
Entertainment,Nicki Minaj,Nicki Minaj Announces New Album 'Queen',rollingstone.com,https://www.facebook.com/topic/Nicki-Minaj/1719008861681751?source=whfrt&position=5007&trqid=6553379542979273728&impressionguid=0FnuOxoDNp79uPN7B,7,5,2018-05-08T19:59:57.824063
Entertainment,ESPN+,"UFC, ESPN+ reach multiyear deal for live fights",espn.com,https://www.facebook.com/topic/ESPN/106094522755603?source=whfrt&position=5008&trqid=6553379542979273728&impressionguid=0FnuOxoDNp79uPN7B,8,5,2018-05-08T19:59:57.824063
Entertainment,Mamma Mia! Here We Go Again,Watch the Final Trailer For 'Mamma Mia! Here We Go Again',billboard.com,https://www.facebook.com/topic/Mamma-Mia-Here-We-Go-Again/112473052098577?source=whfrt&position=5009&trqid=6553379542979273728&impressionguid=0FnuOxoDNp79uPN7B,9,5,2018-05-08T19:59:57.824063
Entertainment,MoviePass,MoviePass owner says he’s ‘not worried’ about dwindling cash,nypost.com,https://www.facebook.com/topic/MoviePass/105639186137162?source=whfrt&position=5010&trqid=6553379542979273728&impressionguid=0FnuOxoDNp79uPN7B,10,5,2018-05-08T19:59:57.824063
Top Trends,Michael Cohen,Firm Tied to Russian Oligarch Made Payments to Michael Cohen,msn.com,https://www.facebook.com/topic/Michael-Cohen/109747645711336?source=whfrt&position=1&trqid=6553382102680702061&impressionguid=0CFPEFHh62VwAn9go,1,6,2018-05-08T20:09:42.692424
Top Trends,George Deukmejian,"George Deukmejian, Former California Governor, Dies",nbclosangeles.com,https://www.facebook.com/topic/George-Deukmejian/107509132612435?source=whfrt&position=2&trqid=6553382102680702061&impressionguid=0CFPEFHh62VwAn9go,2,6,2018-05-08T20:09:42.692424
Top Trends,Eric Schneiderman,Attorney General Eric Schneiderman resigns,msn.com,https://www.facebook.com/topic/Eric-Schneiderman/106474146055885?source=whfrt&position=3&trqid=6553382102680702061&impressionguid=0CFPEFHh62VwAn9go,3,6,2018-05-08T20:09:42.692424
Top Trends,Bill & Ted,Keanu Reeves and Alex Winter Reteaming for 'Bill & Ted 3',hollywoodreporter.com,https://www.facebook.com/topic/Bill-Ted/106012472763750?source=whrt&position=4&trqid=6553382115740946254&impressionguid=0CFPEFHh62VwAn9go,4,6,2018-05-08T20:09:42.692424
Top Trends,Android P,Android blatantly copies the iPhone X navigation gestures,social.techcrunch.com,https://www.facebook.com/topic/Android-P/112145925469595?source=whrt&position=5&trqid=6553382115740946254&impressionguid=0CFPEFHh62VwAn9go,5,6,2018-05-08T20:09:42.692424
Top Trends,"Damascus, Syria",Israel Launches Air Strike On Iran Base Near Damascus,zerohedge.com,https://www.facebook.com/topic/Damascus-Syria/104167112952079?source=whrt&position=6&trqid=6553382115740946254&impressionguid=0CFPEFHh62VwAn9go,6,6,2018-05-08T20:09:42.692424
Top Trends,Donald Trump,Trump wants to cut Children Health Insurance Spending,msn.com,https://www.facebook.com/topic/Donald-Trump/108176935877308?source=whrt&position=7&trqid=6553382115740946254&impressionguid=0CFPEFHh62VwAn9go,7,6,2018-05-08T20:09:42.692424
Top Trends,Uber,Uber reveals its latest ‘flying car’ prototype for aerial taxi service,msn.com,https://www.facebook.com/topic/Uber/176794885724034?source=whrt&position=8&trqid=6553382115740946254&impressionguid=0CFPEFHh62VwAn9go,8,6,2018-05-08T20:09:42.692424
Top Trends,Walmart,Walmart Limits Opioid Prescriptions In Bid To Curb Epidemic,huffingtonpost.com,https://www.facebook.com/topic/Walmart/106242219413347?source=whrt&position=9&trqid=6553382115740946254&impressionguid=0CFPEFHh62VwAn9go,9,6,2018-05-08T20:09:42.692424
Top Trends,Google I/O,Google I/O 2018: Watch the keynote live right here,androidauthority.com,https://www.facebook.com/topic/Google-IO/412198698862630?source=whrt&position=10&trqid=6553382115740946254&impressionguid=0CFPEFHh62VwAn9go,10,6,2018-05-08T20:09:42.692424
Politics,Michael Cohen,Firm Tied to Russian Oligarch Made Payments to Michael Cohen,msn.com,https://www.facebook.com/topic/Michael-Cohen/109747645711336?source=whfrt&position=1001&trqid=6553382115588447975&impressionguid=0dI2gZIlF5Wghbzrq,1,6,2018-05-08T20:09:46.409278
Politics,George Deukmejian,"George Deukmejian, Former California Governor, Dies",nbclosangeles.com,https://www.facebook.com/topic/George-Deukmejian/107509132612435?source=whfrt&position=1002&trqid=6553382115588447975&impressionguid=0dI2gZIlF5Wghbzrq,2,6,2018-05-08T20:09:46.409278
Politics,Eric Schneiderman,Attorney General Eric Schneiderman resigns,msn.com,https://www.facebook.com/topic/Eric-Schneiderman/106474146055885?source=whfrt&position=1003&trqid=6553382115588447975&impressionguid=0dI2gZIlF5Wghbzrq,3,6,2018-05-08T20:09:46.409278
Politics,"Damascus, Syria",Israel Launches Air Strike On Iran Base Near Damascus,zerohedge.com,https://www.facebook.com/topic/Damascus-Syria/104167112952079?source=whfrt&position=1004&trqid=6553382115588447975&impressionguid=0dI2gZIlF5Wghbzrq,4,6,2018-05-08T20:09:46.409278
Politics,Donald Trump,Trump wants to cut Children Health Insurance Spending,msn.com,https://www.facebook.com/topic/Donald-Trump/108176935877308?source=whfrt&position=1005&trqid=6553382115588447975&impressionguid=0dI2gZIlF5Wghbzrq,5,6,2018-05-08T20:09:46.409278
Politics,Seattle City Council,Stakes high as Seattle considers business tax for homeless,theprovince.com,https://www.facebook.com/topic/Seattle-City-Council/1771549883083604?source=whfrt&position=1006&trqid=6553382115588447975&impressionguid=0dI2gZIlF5Wghbzrq,6,6,2018-05-08T20:09:46.409278
Politics,Greg Pence,Pence’s brother wins House GOP primary in Indiana,thehill.com,https://www.facebook.com/topic/Greg-Pence/113945188616109?source=whfrt&position=1007&trqid=6553382115588447975&impressionguid=0dI2gZIlF5Wghbzrq,7,6,2018-05-08T20:09:46.409278
Politics,Oliver North,Retired Marine Lt. Col. Oliver North is named president of the NRA,stripes.com,https://www.facebook.com/topic/Oliver-North/103722076332497?source=whfrt&position=1008&trqid=6553382115588447975&impressionguid=0dI2gZIlF5Wghbzrq,8,6,2018-05-08T20:09:46.409278
Politics,Nikol Pashinyan,Armenia: Nikol Pashinyan elected as new prime minister,aljazeera.com,https://www.facebook.com/topic/Nikol-Pashinyan/112145495468070?source=whfrt&position=1009&trqid=6553382115588447975&impressionguid=0dI2gZIlF5Wghbzrq,9,6,2018-05-08T20:09:46.409278
Politics,Scott Pruitt,White House aides telling Trump to fire Pruitt: report,thehill.com,https://www.facebook.com/topic/Scott-Pruitt/137241299688053?source=whfrt&position=1010&trqid=6553382115588447975&impressionguid=0dI2gZIlF5Wghbzrq,10,6,2018-05-08T20:09:46.409278
Science and Technology,Android P,Android blatantly copies the iPhone X navigation gestures,social.techcrunch.com,https://www.facebook.com/topic/Android-P/112145925469595?source=whfrt&position=3001&trqid=6553382119855827535&impressionguid=0ry8II8HqOAzZXhoM,1,6,2018-05-08T20:09:50.368969
Science and Technology,Uber,Uber reveals its latest ‘flying car’ prototype for aerial taxi service,msn.com,https://www.facebook.com/topic/Uber/176794885724034?source=whfrt&position=3002&trqid=6553382119855827535&impressionguid=0ry8II8HqOAzZXhoM,2,6,2018-05-08T20:09:50.368969
Science and Technology,Google I/O,Google I/O 2018: Watch the keynote live right here,androidauthority.com,https://www.facebook.com/topic/Google-IO/412198698862630?source=whfrt&position=3003&trqid=6553382119855827535&impressionguid=0ry8II8HqOAzZXhoM,3,6,2018-05-08T20:09:50.368969
Science and Technology,Facebook,Facebook undergoes a huge executive reshuffle,social.techcrunch.com,https://www.facebook.com/topic/Facebook/254174568100078?source=whfrt&position=3004&trqid=6553382119855827535&impressionguid=0ry8II8HqOAzZXhoM,4,6,2018-05-08T20:09:50.368969
Science and Technology,Google Lens,Google Lens gets integrated into the camera app,cnet.com,https://www.facebook.com/topic/Google-Lens/136016036574138?source=whfrt&position=3005&trqid=6553382119855827535&impressionguid=0ry8II8HqOAzZXhoM,5,6,2018-05-08T20:09:50.368969
